"partid","ABCTEU_OS","ABCTEU_CS","ABCTEU_DEV","ABCTEU_BIC","ABCT4P_OS","ABCT4P_PW","ABCT4P_LA","ABCT4P_CS","ABCT4P_DEV","ABCT4P_BIC","ABCT6P_OSg","ABCT6P_OSl","ABCT6P_PWg","ABCT6P_PWl","ABCT6P_LA","ABCT6P_CS","ABCT6P_DEV","ABCT6P_BIC","ABCTRN_DEV","MPLEU_OS","MPLEU_CS","MPLEU_DEV","MPLEU_BIC","MPL4P_OS","MPL4P_PW","MPL4P_LA","MPL4P_CS","MPL4P_DEV","MPL4P_BIC","MPL6P_OSg","MPL6P_OSl","MPL6P_PWg","MPL6P_PWl","MPL6P_LA","MPL6P_CS","MPL6P_DEV","MPL6P_BIC","MPLRN_DEV","CCTEU_OS","CCTEU_CS","CCTEU_DEV","CCTEU_BIC","CCT3P_OS","CCT3P_PW","CCT3P_LA","CCT3P_DEV","CCT3P_BIC","CCT4P_OS","CCT4P_PW","CCT4P_LA","CCT4P_CS","CCT4P_DEV","CCT4P_BIC","CCT6P_OSg","CCT6P_OSl","CCT6P_PWg","CCT6P_PWl","CCT6P_LA","CCT6P_CS","CCT6P_DEV","CCT6P_BIC","CCTRN_mp","CCTRN_DEV","CCTRN_BIC","BARTRN_pm","BARTRN_DEV","BARTRN_BIC","BART1_OS","BART1_alpha","BART1_mu","BART1_LA","BART1_CS","BART1_DEV","BART1_BIC","BART3_OS","BART3_alpha","BART3_mu","BART3_CS","BART3_DEV","BART3_BIC"
68005001,1.0973945,0.13009586,38.460208,46.284254,0.9710748,1.0467336,1.875808,0.23390118,31.880782,47.528874,1.1062108,0.91139971,1.039684,1.051759,4.8737752,0.12119969,31.511182,54.98332,69.314718,0.58642218,0.69220097,67.010192,75.389502,2.4198867,2.1153843,5.5494554,0.0004175406,30.660927,47.419546,0.35543511,0.90149114,9.9999968,0.66049779,0.17573554,9.9999998,18.088998,43.226926,91.495428,0.36008571,10,232.25665,241.11828,0.41668624,10,0.32171522,208.82383,222.11628,0.41668503,10,0.32172049,10,208.82383,226.5471,0.26541342,0.58962209,10,0.45062105,1.3071371,9.2438805,199.90405,226.48895,0.87538014,253.45619,257.887,0.97653703,549.89981,553.301,0.56232813,1272.2798,1279.3013,9.5371441,9.9996751,135.99133,152.99732,0.96293737,1258.2672,1267.7993,0.064354939,137.97839,151.58318
68005201,0.96152239,0.12699759,52.216303,60.040349,1.1853139,0.65808615,1.3624689,0.081625551,43.236973,58.885065,0.62861437,1.5315331,0.64685562,0.7369381,0.014219858,1.9527983,35.496837,58.968975,69.314718,0.34922615,10,26.116837,34.496146,0.52008288,0.8826253,1.27384,10,10.97375,27.732369,0.76076219,1.1501495,0.59669526,9.6380561,0.13895699,10,1.9376512,27.07558,91.495428,0.27441007,7.1134711,262.43286,271.29449,0.15142495,0.34651983,0.90417289,253.13814,266.43059,0.15139179,0.34645236,0.90415515,10,253.13814,270.8614,0.036496463,0.42899272,0.59198064,0.21450528,2.3629205,7.0199898,238.55941,265.14431,0.84725688,296.63555,301.06637,0.97216503,493.28036,496.68156,0.56171778,29.021878,29.757834,9.2634084,9.3517717,165.10327,182.10926,0.63028597,39.601494,40.444433,0.10958005,168.40672,182.01151
68005301,0.35973783,4.8992584,41.203963,49.028009,0.40662097,0.98163619,2.8013685,3.7395256,33.084226,48.732318,0.59398734,0.36553973,0.94289482,0.99711662,10,1.3651516,32.267157,55.739295,69.314718,0.51995005,2.3368964,41.92792,50.30723,0.84030176,0.87646048,1.4358408,0.8065486,30.65226,47.410879,0.94531278,1.8061219,9.38792,2.1975479,0.068474737,9.6325875,0.06684483,25.204773,91.495428,0.007923059,2.7823979,293.34316,302.20479,0.074067163,0.12644779,0.40389654,228.68795,241.9804,0.074087912,0.12647257,0.40386767,10,228.68795,246.41122,6.08541e-11,0.38942422,0.18766292,6.1740058e-11,1.2300338,10,212.41289,238.99779,0.92307899,232.68048,237.1113,0.95049482,597.07669,600.47789,0.56038511,174.62197,176.36998,9.9963513,7.6018331,163.83891,180.8449,0.54279889,295.51835,298.39156,0.10880574,164.09314,177.69793
68005401,2.3363004,0.00017778332,51.284228,59.108274,1.9271739,0.69275787,3.4834419,0.0031325226,26.330093,41.978185,1.6013414,2.1343913,0.61296444,0.71275341,0.28030316,0.017472458,23.300646,46.772784,69.314718,4.7056298,3.8329478e-09,68.535508,76.914817,5.4296717,2.5752722,3.9523683,1.6006418e-10,64.560375,81.318994,4.0108593,4.035776,1.0197445,2.9110215,1.8966021,1.0546282e-07,64.561598,89.699527,91.495428,0.20871687,6.0755216,283.09508,291.95671,0.15203624,0.26541846,0.43595888,235.58271,248.87516,0.15201622,0.26538191,0.43597762,10,235.58271,253.30598,0.23031118,0.0020363996,0.23530506,10,0.12452542,10,234.51774,261.10264,0.90841319,247.3997,251.83052,0.9552466,473.72971,477.09701,2.1972013e-10,287.20381,305.82701,9.9999227,5.672496,200.56308,217.39956,2,150.98496,153.61379,0.019298375,205.43939,218.90857
68005501,0.98860715,0.34890008,28.326676,36.150722,0.67039235,1.2889061,1.969788,1.8038069,19.676315,35.324407,0.85720098,0.62183761,1.1204015,1.3253093,5.594664,0.77626499,18.510318,41.982456,69.314718,0.51166722,0.46187486,82.95291,91.33222,0.83189048,0.47516274,2.0685668,2.2840286,18.288243,35.046862,0.47189958,0.33847347,7.0701921,0.33631008,6.7960201,9.998577,9.9504518,35.08838,91.495428,0.27174687,8.0245593,266.8979,275.75954,0.1431157,0.34019892,0.74700689,252.05637,265.34882,0.14310431,0.34017943,0.74699104,10,252.05636,269.77963,0.051283471,0.26581209,0.60281149,1.0138906e-09,1.5517442,9.5127546,241.21494,267.79984,0.88071249,288.01924,292.45006,0.97704904,400.07834,403.47954,1.3656251,12.472787,11.268153,0.58916669,8.303317,139.9836,156.98959,0.44645758,255.17947,256.73564,0.26766148,137.55631,151.1611
68005601,1.4811417,0.0051489454,62.492522,70.316568,2.5585001,0.90804191,9.2621146,9.9689862e-06,53.74585,69.393942,0.26971102,2.6618328,0.84293727,0.94576263,2.398704e-05,2.8380623,51.040339,74.512477,69.314718,0.4777071,0.96954563,72.948305,81.327615,0.65912871,0.42507284,1.6142734,2.5516551,28.866336,45.624955,0.50739373,0.73089947,1.2716346,1.6429968e-10,0.71927192,5.9277011,22.668137,47.806066,91.495428,0.09106551,3.9802327,297.47054,306.33217,0.10713196,0.23678829,0.49404607,236.04064,249.33309,0.10711898,0.23677301,0.49406747,10,236.04064,253.76391,0.091596742,3.2783435,0.50189261,1.3817064,10,5.2873043,234.99078,261.57568,0.9230728,253.83325,258.26407,0.96453907,432.13781,435.53901,1.0603498,84.291626,86.061963,1.7027477,9.9999999,136.26979,153.27578,0.4346833,140.69401,142.75914,0.23040345,140.86148,154.46627
68005701,1.0834537,0.053124326,56.6777,64.501746,0.88463933,0.89365784,3.1539673,0.12836782,48.560218,64.20831,1.2216986,0.9190619,0.64659468,0.93754967,10,0.036114291,47.031138,70.503276,69.314718,0.20398515,0.79661072,89.138024,97.517333,0.6035204,0.55206026,2.8040779,10,2.2956951,19.054314,0.67865734,2.5949324,0.46351679,2.9967613,0.012420835,10,2.2287082,27.366637,91.495428,0.052912371,2.6851757,255.0034,263.86503,0.040780785,0.19371435,1.0529413,256.16457,269.45702,3.7124748e-11,4.1692863,1.0763592,1.8574495,252.72563,270.4489,4.1468495e-11,0.23442114,6.0246081,0.52205157,3.1501707,3.1467842,247.57206,274.15696,0.79735112,303.44708,307.8779,0.95899369,367.24465,370.64585,0.79870219,247.39948,255.52461,2.7040211,9.9989405,145.91025,162.91624,1.6928485,423.18133,451.89529,0.22119708,152.16006,165.76485
68005801,1.2083153,0.054847776,44.161356,51.985402,1.2899286,0.83604291,1.9285341,0.043820703,39.101623,54.749715,0.76371208,1.4753152,1.0539364,0.78653859,0.067547212,0.67836053,33.525277,56.997415,69.314718,4.593784,5.6389043e-09,69.156396,77.535705,2.7306198,0.67806817,2.89478,0.00025018993,33.091486,49.850105,0.76579816,0.90887923,0.35972421,9.0928265e-10,0.71100837,1.880526,31.638204,56.776132,91.495428,0.58097917,10,220.8883,229.74993,0.4340967,0.55181694,0.87377378,218.08535,231.3778,0.43404873,0.5517355,0.87378323,9.9999999,218.08535,235.80862,0.2679549,0.50343139,2.2273432,0.16374489,1.6446861,7.6438264,199.37614,225.96104,0.70586972,247.16538,251.5962,0.93374086,478.43884,481.84004,1.6325317,129.8057,130.0422,0.5846905,8.566414,120.64447,137.65046,0.2074197,425.30662,427.59327,0.47846241,120.55201,134.1568
68005901,0.81044282,0.080124158,66.221334,74.04538,0.97931354,0.55857713,4.5190045,0.022445873,64.167089,79.815181,1.1369582,1.0029063,4.735313,0.48689005,10,0.010675144,61.443646,84.915784,69.314718,0.24055426,2.3004738,78.160541,86.53985,0.47074382,0.49077053,1.7789438,8.397101,19.814861,36.57348,0.46430205,0.85119964,0.66472703,0.57014084,0.3112052,10,11.468469,36.606397,91.495428,0.047436249,3.6950578,282.75126,291.61289,0.053472657,0.17021581,0.50897653,230.15861,243.45106,0.053471233,0.17020885,0.50895076,10,230.15861,247.88187,0.046054142,0.0454012,0.23377498,1.3385199e-09,0.58646972,10,230.02004,256.60494,0.93306554,242.20418,246.63499,0.97043879,468.65812,472.05932,1.4665345,30.737847,31.838869,0.15755366,6.6023444,159.85193,176.85792,0.78933372,367.97697,371.9458,0.094099885,162.3994,176.00419
68006001,0.87048487,0.15099839,56.188317,64.012363,1.0026825,0.64323404,0.53663399,0.20593389,49.653366,65.301458,0.96304304,1.0876029,0.60169983,0.75700264,0.25334777,0.26837097,49.051487,72.523625,69.314718,0.95865968,0.53514001,29.658408,38.037718,2.3397086,0.90948809,1.3893581,0.0026884361,26.180874,42.939493,0.7086532,1.2455787,0.68600888,3.6354253e-10,0.11125672,4.07977,18.102986,43.240914,91.495428,0.23777305,10,238.42864,247.29027,0.15650285,0.48335112,0.25065744,149.87636,163.16881,0.15649411,0.48333092,0.25065376,10,149.87636,167.59962,0.17125104,2.3503375,0.72166735,1.4007489,10,10,130.11048,156.69538,0.96880633,169.16138,173.59219,0.97588943,574.97957,578.38077,0.52182512,103.98948,104.70585,9.999978,9.9927424,147.38309,164.38907,0.92727086,163.66171,164.8797,0.060422879,150.23097,163.83576
68006101,0.83006423,0.075158832,65.425876,73.249922,1.4381155,0.39022255,1.828917,0.0059763771,62.878201,78.526293,0.58967275,1.5610436,10,0.31635603,0.025904829,0.29848134,55.850353,79.322491,69.314718,1.0947604,0.2248978,34.360643,42.739952,2.6233899,0.51287305,1.3776481,0.0015874309,21.084057,37.842676,1.2772419,1.8578051,5.2964522,0.14437472,0.21557097,1.21373,5.5567275,30.694656,91.495428,0.25074364,9.6173533,235.56163,244.42326,0.12190003,0.38626562,0.6314937,208.75347,222.04592,0.12187113,0.38620222,0.63151689,10,208.75347,226.47673,0.062481119,0.33160209,0.2269119,0.53094277,1.1153288,10,206.40311,232.98801,0.9329433,249.4134,253.84422,0.97350591,397.10206,400.50326,1.349004,300.34293,304.03585,0.34347607,9.7861187,126.77733,143.78332,0.68245204,346.71876,350.73698,0.20875615,122.34047,135.94526
68006201,1.2642856,0.059687941,37.988457,45.812503,1.3195514,0.86595089,1.1546178,0.056959967,35.753111,51.401203,1.1846592,1.3946318,0.80996156,0.9221231,0.39527264,0.11492353,34.968755,58.440893,69.314718,0.27551091,10,38.021943,46.401253,0.43216434,0.95766549,1.3741687,10,17.447483,34.206102,0.7574681,1.2988456,0.60113825,9.9817851,0.088853421,10,4.7074364,29.845365,91.495428,0.29958316,10,285.59994,294.46157,0.17892815,0.3622157,0.30191733,205.63646,218.92891,0.17890957,0.3621755,0.30193637,10,205.63646,223.35973,0.16256989,0.64371308,0.41107138,0.40473307,0.80936281,10,201.32358,227.90848,0.94267894,222.14122,226.57204,0.9653174,573.40629,576.80749,0.69420419,409.16453,413.3083,4.7064173,9.9999993,149.25888,166.26486,0.79680653,432.94924,437.61479,0.10915417,149.17027,162.77506
68006301,0.95141023,0.16919375,45.762693,53.586739,0.67546039,1.1601432,2.8560224,0.55061399,37.469725,53.117817,0.80594031,0.70931936,0.72456758,1.2531201,3.1636653,0.50010362,33.914288,57.386426,69.314718,0.58399695,1.9072681,38.672554,47.051863,0.41876332,10,0.92532464,3.0237334,32.634564,49.393183,0.31164484,0.60686458,9.9999999,9.9999999,0.18403513,6.0032675,31.207657,56.345586,91.495428,0.11679304,5.4944612,227.67118,236.53281,0.0099841079,0.14276139,0.45100309,154.75493,168.04738,0.00999261,0.14277,0.45098589,10,154.75493,172.47819,1.9567681e-12,2.3092995,0.25003996,2.6061351,10,5.7757485,152.46469,179.04959,0.95825144,166.19179,170.62261,0.94058332,447.55969,450.92699,0.73032357,82.498787,83.230199,8.0835905,5.4268122,176.49255,193.32903,0.32442686,269.02262,271.06312,0.10327117,179.73831,193.20749
68006401,0.85118338,0.22677642,50.91082,58.734866,0.9998557,0.69841443,2.693283,0.16511613,39.766164,55.414256,0.8764136,0.92421717,0.98202155,0.64590047,2.626786,0.27216566,37.156831,60.628969,69.314718,0.37906048,6.7277169,33.263656,41.642966,0.49078645,0.54601025,1.1833555,8.1731802,19.109171,35.86779,0.50377479,1.0059946,0.69673756,0.58336561,0.13004234,10,11.742182,36.880111,91.495428,0.56591735,10,194.094,202.95563,0.3701251,0.46462787,0.97015202,186.56621,199.85866,0.37010998,0.46457671,0.97011035,10,186.56621,204.28947,0.30540658,0.6061032,1.3524197,0.29266773,1.9215045,10,165.44897,192.03387,0.71052716,228.63831,233.06912,0.95949379,803.66683,807.06803,1.5203889,854.82384,856.00094,0.72019881,9.4792789,127.96863,144.97462,0.25570867,986.18892,989.18633,0.23586214,139.27147,152.87626
68006501,0.89787575,0.42948602,33.50225,41.326296,0.87203114,1.0175353,1.7612503,0.48993328,27.706939,43.355031,0.51873294,1.1220803,1.1535464,0.96734068,0.09136031,3.243126,24.362693,47.834831,69.314718,0.21076873,1.1953892,86.63681,95.01612,0.4599136,0.44406722,2.1215024,6.8528746,16.081947,32.840566,0.95514915,2.0501113,0.21450395,2.0437257,0.05191122,10,3.0816289,28.219557,91.495428,0.5475881,10,187.67982,196.54145,0.36975451,0.54097394,1.4549723,167.66189,180.95434,0.36977312,0.54100361,1.4550239,10,167.66189,185.38516,0.16868957,0.52381509,2.1971262,0.22063656,3.8324037,10,105.66405,132.24895,0.66138864,241.9649,246.39572,0.8591558,173.16669,176.56789,1.997245,7.4173359,10.41291,0.5599026,9.9999224,30.257401,47.263388,2,81.273492,133.50956,4.9888439,36.79066,50.39545
68006601,1.5419717,0.0021949035,65.955654,73.7797,0.72979272,4.7628367,3.2900908,0.043993305,61.185615,76.833707,2.2588993,1.6269897,0.48206333,6.7013226,9.9742024,0.00018396327,58.167408,81.639546,69.314718,0.65674805,2.2019862,27.761335,36.140645,2.1902313,10,1.9369152,0.0016875041,24.978224,41.736843,0.57703865,1.1390085,1.1996592,4.2779069e-09,0.11826404,5.7633358,16.324506,41.462434,91.495428,0.065319449,3.6502884,290.03081,298.89245,0.019375972,1.1032419e-09,0.17624194,191.65157,204.94402,0.019373713,2.4702462e-13,0.17625097,10,191.65157,209.37484,0.063932872,2.4105221,7.9514173e-12,1.9208275,10,10,185.92164,212.50655,0.94304647,191.82967,196.26048,0.97586188,395.7915,399.19269,2,168.00144,167.36218,2.0475761,10,64.456935,81.462922,0.051401339,411.32378,411.6698,1.3912279,84.001884,97.606674
68006901,0.65474426,0.93891316,40.942565,48.766611,0.87457293,0.67741748,1.6554921,0.71499472,28.981603,44.629695,0.9526867,0.80535798,0.7454549,0.64189547,3.8569392,0.51987033,27.120244,50.592382,69.314718,0.47029473,1.5555698,61.992688,70.371998,0.56553402,0.42469143,1.3353459,2.6903195,39.538179,56.296798,0.36666577,0.17381032,9.8098024,0.27583521,9.995946,4.9694652,32.764473,57.902402,91.495428,1.3055385e-09,2.3001148,310.42459,319.28622,1.7637031e-09,0.069553375,0.64296127,272.24151,285.53396,7.6827433e-13,0.35537994,1.2470802e-10,3.1913166,271.96828,289.69155,7.7216011e-12,1.4242384,0.37865959,2.3302293e-09,0.28294389,3.2383147,271.78103,298.36593,0.87862879,280.19454,284.62535,0.96876891,462.85782,466.25901,0.58581455,46.002229,47.186827,9.6949828,6.7895512,173.74009,190.74607,0.48486437,70.983217,72.395753,0.10948921,174.81166,188.41645
68007001,1.9314206,0.00061885891,61.533932,69.357978,1.810334,1.0724643,6.9137318,0.00044755973,52.08617,67.734262,1.8962871,1.8255848,0.64350247,1.1023278,5.7728266,0.00050313813,51.505891,74.978029,69.314718,0.30382723,2.2121498,74.203993,82.583302,0.6544201,0.60948072,1.9820817,10,5.0718585,21.830477,0.79700747,0.90376633,0.35518704,1.1422976,1.1709059,10,2.401536,27.539464,91.495428,0.39077342,10,275.87393,284.73557,0.16541547,0.095175236,0.15934453,208.23477,221.52722,0.16541036,0.09518081,0.15938149,10,208.23477,225.95804,0.11347301,0.80946107,0.1082484,1.5980772e-10,0.66068925,10,197.97446,224.55936,0.90351729,217.03614,221.46695,0.97453909,372.61984,376.02104,1.2689237,46.522776,47.723858,0.7537326,9.4385603,138.06147,155.06746,0.4729424,235.54821,238.48481,0.18581817,143.69288,157.29767
68007101,1.0454505,0.074669773,55.056083,62.880129,0.48457015,3.7064105,1.5351764,0.6325004,50.171615,65.819707,0.63132737,0.24363314,1.8445026,7.7913654,10,0.46741986,46.348961,69.821099,69.314718,0.53560257,5.1521305,21.353515,29.732824,0.55988439,10,1.0705465,4.8215111,9.4051214,26.16374,0.49496583,0.66757448,4.079208,0.33639256,0.87172596,10,7.3779063,32.515835,91.495428,0.099847028,5.5493015,256.16542,265.02705,0.080210073,0.25072033,0.30657404,167.60335,180.8958,0.080222941,0.25073278,0.30652869,10,167.60335,185.32662,0.066412374,0.85573226,0.17241572,0.93960917,1.3330295,10,163.88895,190.47385,0.96688237,184.41272,188.84354,0.96919876,651.83515,655.23635,0.84713006,176.40005,176.79368,5.5755236,9.705657,139.03919,156.04517,0.31159174,191.51273,192.15153,0.27716907,135.3681,148.97289
68007201,1.4100656,0.010194667,57.760392,65.584438,0.39760835,1.7461391,10,0.53190692,44.371675,60.019767,0.95273318,0.66639271,0.52191009,1.3045917,10,0.20129694,37.285244,60.757382,69.314718,0.4697748,0.95127263,74.254387,82.633697,0.55524534,0.35451816,1.4627015,3.1688592,37.116841,53.87546,0.44278045,0.51185186,0.76770601,6.6850747e-10,1.1911642,5.8382618,34.221577,59.359505,91.495428,0.21851666,5.3627454,300.06869,308.93032,0.14938562,0.073525627,0.048069605,190.27562,203.56807,0.14939608,0.073539593,0.048064905,10,190.27562,207.99889,0.12671957,0.70808712,0.10741094,5.5229188e-09,0.34065963,10,187.99918,214.58408,0.92068354,195.63663,200.06744,0.96148697,491.52228,494.92347,0.80075866,0.51804986,0.52849733,4.09611,9.7481276,150.16054,167.16653,0.54117961,11.43971,11.630128,0.17236819,156.19301,169.7978
68007301,3.0424582,8.7562576e-06,44.680457,52.504503,4.1639493,1.202277,0.45498041,6.9277374e-08,43.519656,59.167748,4.2485023,3.6151787,1.4075976,0.98195064,9.3687613,6.3546587e-08,39.240171,62.712309,69.314718,0.43707213,4.1553404,37.872231,46.25154,0.56667488,0.56103974,1.2056614,4.2561869,25.658886,42.417505,0.50152556,1.1361724,0.94520829,0.23505776,0.085712303,10,13.111979,38.249907,91.495428,0.021326156,4.1827643,257.87127,266.7329,0.11877073,0.30418552,0.053771394,133.61439,146.90684,0.11877421,0.30418988,0.053753985,10,133.61439,151.33766,0.12268843,4.5379673,0.29960787,4.5149934,10,10,127.53517,154.12007,0.9765239,142.20073,146.63154,0.97024221,431.96363,435.36483,0.60975729,53.980734,54.760489,8.8503057,9.9610281,151.1959,168.20188,0.50770955,30.829484,31.226243,0.1369656,155.32279,168.92757
68007401,1.7359789,0.0018437562,58.05736,65.881406,0.62790269,1.2106603,5.4862926,0.26554972,46.658168,62.30626,0.88805494,0.68996604,0.75386238,1.194555,10,0.10761979,46.298506,69.770644,69.314718,0.16517744,10,52.66063,61.039939,0.23668216,0.98688313,1.5332396,10,28.756131,45.51475,0.2827597,0.21216347,0.52315911,1.7937478,1.8753137,10,26.504644,51.642573,91.495428,0.11993491,6.6731043,216.96513,225.82676,9.9689368e-10,0.092623198,6.192824e-11,60.723963,74.016413,1.0471179e-10,0.092629141,1.3352652e-10,10,60.723963,78.44723,8.5513818e-11,2.1622629,0.19278577,3.0497826e-12,0.99298295,10,56.964333,83.549234,0.99172212,57.899857,62.330674,0.97774317,412.27532,415.67652,0.44621411,401.39735,406.5635,9.9987691,9.6332311,154.224,171.22999,1.3518745,1036.9306,1053.0926,0.069454054,154.33055,167.93534
68007501,1.2042777,0.05977953,42.691719,50.515765,1.1758333,0.84069608,1.6370396,0.085935175,38.223727,53.871819,1.46334,1.0863337,0.8956457,0.8130062,10,0.023106889,35.985888,59.458026,69.314718,0.36997775,1.3225446,77.547186,85.926495,0.56097346,0.41401835,1.6819052,10,11.005114,27.763733,0.67219957,0.57133496,0.27974391,0.61753021,2.7134878,10,9.609332,34.74726,91.495428,0.36296276,10,232.49846,241.3601,0.27594463,0.59287619,0.79636163,226.00122,239.29367,0.27597005,0.59293733,0.79632383,10,226.00122,243.72449,0.16470194,0.44212682,1.2137534,0.13439545,1.6963571,10,201.1491,227.734,0.86205543,279.22814,283.65896,0.96428514,647.11964,650.52083,1.781318,9265.2338,9278.4144,0.32247297,9.9231117,108.92198,125.92797,0.1942079,9936.676,9962.7578,0.24996596,107.70125,121.30604
68007701,1.1442888,0.09672413,39.145985,46.970031,0.8362063,1.1390949,2.6394488,0.46893894,26.096892,41.744984,1.0184491,0.77682283,1.4595416,1.0867313,10,0.1742533,23.3797,46.851838,69.314718,0.48764837,2.1065365,50.116599,58.495908,0.85701768,0.55446758,1.5757497,10,3.2205634,19.979182,0.77600414,0.99147219,0.57532243,0.590263,0.59147357,10,1.9577496,27.095678,91.495428,0.37394776,10,232.03291,240.89454,0.27874278,0.56434956,0.76396531,223.51643,236.80888,0.27875295,0.56436987,0.76396996,10,223.51643,241.2397,0.18331778,0.44489492,1.6954974,0.20609936,1.7603071,10,197.22024,223.80514,0.84811401,269.22476,273.65558,0.97823431,693.57174,696.97294,1.9999986,8087.4109,8090.5892,0.092967151,9.9999979,56.359528,73.365515,0.23518767,9978.629,9996.1373,0.17968367,60.401393,74.006183
68007801,0.026933777,0,69.314718,77.138764,0.00039661587,4.5420172,0.23768009,3.8302694e-14,69.314718,84.96281,1.8679178,2.3467065,0.078159435,2.742145,0.014562748,0.0011623771,61.802864,85.275002,69.314718,7.0671318,7.7715612e-14,69.864013,78.243322,0.76234458,2.7506331e-11,0.88657889,0.83220701,58.478357,75.236976,0.71184405,1.006527,5.079992e-11,2.475059e-10,0.24055254,1.0894569,58.058237,83.196165,91.495428,0.082355955,2.7449483,305.89308,314.75471,0.039800662,0.053026354,0.5248374,262.65877,275.95122,0.039800317,0.053026517,0.52486042,10,262.65877,280.38204,0.06192311,0.61655948,2.0098828e-09,1.0411841,0.79141283,7.1321005,261.80676,288.39166,0.86486758,263.75804,268.18885,0.93802135,502.406,505.8072,0.78016616,192.49471,194.81856,5.9254593,9.8418339,153.30593,170.31192,0.37585587,237.21026,240.0004,0.23039556,154.03541,167.6402
68007901,0.72544732,0.3096243,54.94513,62.769176,1.100158,0.53199423,1.1365259,0.14032418,45.270928,60.91902,0.68572075,2.108983,0.63571796,0.53532241,0.0011368157,1.1091698,41.475784,64.947922,69.314718,7.2121914,1.6653345e-15,81.58008,89.95939,0.74361406,0.066178951,1.485665,0.54517352,60.91913,77.677749,0.82794753,0.59871029,1.1956436e-10,0.15929913,4.2328438,0.35521285,60.64151,85.779438,91.495428,0.01979629,3.4495658,289.75977,298.62141,0.072941807,0.18835722,0.35525324,198.61209,211.90454,0.072928157,0.18834142,0.35529138,10,198.61209,216.33536,0.032373497,0.3873335,0.18768571,0.19043921,0.83134378,10,194.67181,221.25671,0.95019947,206.66062,211.09144,0.95272728,628.3374,631.7386,0.92288756,2349.441,2352.2566,9.9110847,5.3606671,179.96977,196.97576,0.055591283,9991.2355,9998.4048,0.11081506,172.52274,186.12753
68008001,1.1471823e-10,5.375577,62.192672,70.016718,1.2849044,0.25469178,1.1822799,0.048359261,44.424379,60.072471,1.4759683,1.0471184,0.19190799,0.33694229,10,0.024011017,39.683846,63.155984,69.314718,0.063429222,3.3306691e-15,91.495428,99.874737,1.4325302,0.94431206,10,0.010214258,28.732325,45.490944,3.7849025,9.2135962,9.6581072,2.8725407,6.2984657e-06,2.1954501e-07,24.327132,49.465061,91.495428,9.1783636e-10,3.6587996,232.01174,240.87337,1.2148771e-09,0.14677152,0.49164209,169.19585,182.4883,6.1176619e-11,0.28730407,0.21813392,6.2012249,168.98497,186.70824,2.8865799e-14,0.739064,0.22238491,9.9887025,0.78527231,6.1729027,167.38335,193.96825,0.95985864,184.57497,189.00579,0.91788277,622.32876,625.72996,0.98289272,30.449269,31.088611,5.0342098,8.2305466,153.64537,170.65135,0.22448313,91.958125,93.00661,0.21367966,161.44334,175.04813
