"partid","trial","block","pumps","exploded","payoff"
65068801,28,3,50,0,50
65068801,29,3,70,0,70
65068801,30,3,78,1,0
65068901,1,1,60,0,60
65068901,2,1,50,1,0
65068901,3,1,50,0,50
65068901,4,1,49,1,0
65068901,5,1,13,1,0
65068901,6,1,40,0,40
65068901,7,1,50,0,50
65068901,8,1,50,0,50
65068901,10,1,60,0,60
65068901,11,2,80,0,80
65068901,12,2,18,1,0
65068901,13,2,91,1,0
65068901,14,2,60,0,60
65068901,15,2,70,0,70
65068901,16,2,70,0,70
65068901,17,2,55,1,0
65068901,18,2,37,1,0
65068901,19,2,60,0,60
65068901,20,2,56,1,0
65068901,21,3,33,1,0
65068901,22,3,40,0,40
65068901,23,3,45,0,45
65068901,24,3,45,0,45
65068901,25,3,50,0,50
65068901,26,3,22,1,0
65068901,27,3,50,0,50
65068901,28,3,30,1,0
65068901,29,3,20,0,20
65068901,30,3,50,0,50
65069001,1,1,27,0,27
65069001,2,1,49,1,0
65069001,3,1,26,0,26
65069001,4,1,40,0,40
65069001,5,1,45,0,45
65069001,6,1,50,0,50
65069001,7,1,55,0,55
65069001,8,1,50,0,50
65069001,9,1,33,1,0
65069001,10,1,18,1,0
65069001,11,2,16,0,16
65069001,12,2,40,0,40
65069001,13,2,30,0,30
65069001,14,2,36,0,36
65069001,15,2,28,1,0
65069001,16,2,50,1,0
65069001,17,2,50,0,50
65069001,18,2,50,0,50
65069001,19,2,55,0,55
65069001,20,2,37,1,0
65069001,21,3,20,0,20
65069001,22,3,60,0,60
65069001,23,3,1,1,0
65069001,24,3,36,0,36
65069001,25,3,47,1,0
65069001,26,3,35,0,35
65069001,27,3,43,0,43
65069001,28,3,50,0,50
65069001,29,3,13,1,0
65069001,30,3,39,0,39
65069101,1,1,128,1,0
65069101,2,1,55,1,0
65069101,3,1,56,0,56
65069101,4,1,65,0,65
65069101,5,1,77,0,77
65069101,6,1,33,1,0
65069101,7,1,92,0,92
65069101,8,1,78,1,0
65069101,9,1,37,1,0
65069101,10,1,51,0,51
65069101,11,2,91,1,0
65069101,12,2,1,1,0
65069101,13,2,90,0,90
65069101,14,2,49,1,0
65069101,15,2,91,0,91
65069101,16,2,70,1,0
65069101,17,2,47,1,0
65069101,18,2,40,0,40
65069101,19,2,50,1,0
65069101,20,2,50,0,50
65069101,21,3,67,1,0
65069101,22,3,13,1,0
65069101,23,3,30,1,0
65069101,24,3,28,1,0
65069101,25,3,22,0,22
65069101,26,3,60,0,60
65069101,27,3,18,1,0
65069101,28,3,60,0,60
65069101,29,3,70,0,70
65069101,30,3,22,1,0
65069201,1,1,50,0,50
65069201,2,1,81,1,0
65069201,3,1,60,0,60
65069201,4,1,85,0,85
65069201,5,1,18,1,0
65069201,6,1,47,1,0
65069201,7,1,35,0,35
65069201,8,1,33,1,0
65069201,9,1,23,0,23
65069201,10,1,50,0,50
65069201,11,2,49,1,0
65069201,12,2,26,0,26
65069201,13,2,37,1,0
65069201,14,2,28,1,0
65069201,15,2,10,0,10
65069201,16,2,40,0,40
65069201,17,2,71,0,71
65069201,18,2,80,0,80
65069201,19,2,46,0,46
65069201,20,2,56,1,0
65069201,21,3,1,1,0
65069201,22,3,30,0,30
65069201,23,3,24,0,24
65069201,24,3,13,1,0
65069201,25,3,50,1,0
65069201,26,3,45,0,45
65069201,27,3,73,1,0
65069201,28,3,30,1,0
65069201,29,3,49,0,49
65069201,30,3,50,0,50
65069301,1,1,20,0,20
65069301,2,1,30,1,0
65069301,3,1,21,0,21
65069301,4,1,23,0,23
65069301,5,1,26,0,26
65069301,6,1,35,0,35
65069301,7,1,37,0,37
65069301,8,1,41,0,41
65069301,9,1,1,1,0
65069301,10,1,28,0,28
65069301,11,2,38,0,38
65069301,12,2,42,0,42
65069301,13,2,13,1,0
65069301,14,2,25,0,25
65069301,15,2,15,0,15
65069301,16,2,37,0,37
65069301,17,2,46,0,46
65069301,18,2,52,0,52
65069301,19,2,30,0,30
65069301,20,2,40,0,40
65069301,21,3,19,0,19
65069301,22,3,36,0,36
65069301,23,3,18,1,0
65069301,24,3,28,0,28
65069301,25,3,30,0,30
65069301,26,3,35,0,35
65069301,27,3,13,0,13
65069301,28,3,22,1,0
65069301,29,3,30,0,30
65069301,30,3,20,0,20
65069401,1,1,58,1,0
65069401,2,1,57,0,57
65069401,3,1,70,1,0
65069401,4,1,77,0,77
65069401,5,1,13,1,0
65069401,6,1,36,0,36
65069401,7,1,47,1,0
65069401,8,1,53,0,53
65069401,9,1,22,1,0
65069401,10,1,28,1,0
65069401,11,2,33,0,33
65069401,12,2,37,1,0
65069401,13,2,30,1,0
65069401,14,2,38,0,38
65069401,15,2,31,0,31
65069401,16,2,45,0,45
65069401,17,2,61,0,61
65069401,18,2,1,1,0
65069401,19,2,33,1,0
65069401,20,2,50,0,50
65069401,21,3,65,0,65
65069401,22,3,100,0,100
65069401,23,3,72,1,0
65069401,24,3,90,0,90
65069401,25,3,49,1,0
65069401,26,3,56,1,0
65069401,27,3,18,1,0
65069401,28,3,61,1,0
65069401,29,3,81,1,0
65069401,30,3,100,0,100
65069501,1,1,73,1,0
65069501,2,1,50,0,50
65069501,3,1,80,0,80
65069501,4,1,37,1,0
65069501,5,1,65,0,65
65069501,6,1,89,0,89
65069501,7,1,61,1,0
65069501,8,1,1,1,0
65069501,9,1,28,1,0
65069501,10,1,13,1,0
65069501,11,2,81,1,0
65069501,12,2,80,0,80
65069501,13,2,60,0,60
65069501,14,2,47,1,0
65069501,15,2,22,1,0
65069501,16,2,59,0,59
65069501,17,2,60,0,60
65069501,18,2,58,0,58
65069501,19,2,56,1,0
65069501,20,2,55,1,0
65069501,21,3,65,0,65
65069501,22,3,80,0,80
65069501,23,3,18,1,0
65069501,24,3,30,1,0
65069501,25,3,49,1,0
65069501,26,3,58,1,0
65069501,27,3,50,1,0
65069501,28,3,60,0,60
65069501,29,3,33,1,0
65069501,30,3,67,1,0
65069601,1,1,78,1,0
65069601,2,1,60,0,60
65069601,3,1,56,1,0
65069601,4,1,63,0,63
65069601,5,1,55,1,0
65069601,6,1,64,0,64
65069601,7,1,50,0,50
65069601,8,1,62,0,62
65069601,9,1,52,0,52
65069601,10,1,1,1,0
65069601,11,2,61,1,0
65069601,12,2,60,0,60
65069601,13,2,22,1,0
65069601,14,2,50,0,50
65069601,15,2,20,0,20
65069601,16,2,50,0,50
65069601,17,2,18,1,0
65069601,18,2,28,1,0
65069601,19,2,15,0,15
65069601,20,2,31,0,31
65069601,21,3,37,1,0
65069601,22,3,20,0,20
65069601,23,3,20,0,20
65069601,24,3,30,0,30
65069601,25,3,40,0,40
65069601,26,3,33,1,0
65069601,27,3,20,0,20
65069601,28,3,25,0,25
65069601,29,3,25,0,25
65069601,30,3,13,1,0
65069701,1,1,25,0,25
65069701,2,1,36,0,36
65069701,3,1,50,0,50
65069701,4,1,95,0,95
65069701,5,1,15,0,15
65069701,7,1,4,0,4
65069701,8,1,39,0,39
65069701,9,1,16,0,16
65069701,10,1,20,0,20
65069701,11,2,33,1,0
65069701,12,2,20,0,20
65069701,13,2,13,1,0
65069701,14,2,17,0,17
65069701,15,2,1,1,0
65069701,16,2,11,0,11
65069701,17,2,10,0,10
65069701,18,2,22,0,22
65069701,19,2,10,0,10
65069701,20,2,10,0,10
65069701,21,3,20,0,20
65069701,22,3,11,0,11
65069701,23,3,11,0,11
65069701,24,3,20,0,20
65069701,25,3,50,0,50
65069701,26,3,40,0,40
65069701,27,3,20,0,20
65069701,28,3,5,0,5
65069701,29,3,13,0,13
65069701,30,3,10,0,10
65069801,1,1,91,1,0
65069801,2,1,58,1,0
65069801,3,1,50,1,0
65069801,4,1,22,1,0
65069801,5,1,13,1,0
65069801,6,1,30,0,30
65069801,7,1,28,1,0
65069801,8,1,25,0,25
65069801,9,1,37,1,0
65069801,10,1,35,0,35
65069801,11,2,41,0,41
65069801,12,2,49,1,0
65069801,13,2,30,1,0
65069801,14,2,1,1,0
65069801,15,2,30,0,30
65069801,16,2,40,0,40
65069801,17,2,33,1,0
65069801,18,2,25,0,25
65069801,19,2,30,0,30
65069801,20,2,40,0,40
65069801,21,3,42,0,42
65069801,22,3,18,1,0
65069801,23,3,47,1,0
65069801,24,3,37,0,37
65069801,25,3,25,0,25
65069801,26,3,30,0,30
65069801,27,3,35,0,35
65069801,28,3,40,0,40
65069801,29,3,40,0,40
65069801,30,3,45,0,45
65069901,1,1,95,1,0
65069901,2,1,75,0,75
65069901,3,1,47,1,0
65069901,4,1,75,0,75
65069901,5,1,22,1,0
65069901,6,1,56,1,0
65069901,7,1,72,1,0
65069901,8,1,18,1,0
65069901,9,1,50,0,50
65069901,10,1,33,1,0
65069901,11,2,50,0,50
65069901,12,2,50,0,50
65069901,13,2,50,0,50
65069901,14,2,50,1,0
65069901,15,2,50,0,50
65069901,16,2,37,1,0
65069901,17,2,49,1,0
65069901,18,2,50,0,50
65069901,19,2,50,0,50
65069901,20,2,13,1,0
65069901,21,3,50,0,50
65069901,22,3,50,0,50
65069901,23,3,30,1,0
65069901,24,3,50,0,50
65069901,25,3,1,1,0
65069901,26,3,50,0,50
65069901,27,3,50,0,50
65069901,28,3,50,0,50
65069901,29,3,50,0,50
65069901,30,3,28,1,0
65070001,1,1,25,0,25
65070001,2,1,1,1,0
65070001,3,1,18,0,18
65070001,4,1,28,1,0
65070001,5,1,13,1,0
65070001,6,1,18,0,18
65070001,7,1,18,1,0
65070001,8,1,25,0,25
65070001,9,1,20,0,20
65070001,10,1,28,0,28
65070001,11,2,28,0,28
65070001,12,2,29,0,29
65070001,13,2,31,0,31
65070001,14,2,35,0,35
65070001,15,2,40,0,40
65070001,16,2,41,0,41
65070001,17,2,33,1,0
65070001,19,2,26,0,26
65070001,20,2,32,0,32
65070001,21,3,35,0,35
65070001,22,3,41,0,41
65070001,23,3,28,0,28
65070001,24,3,50,0,50
65070001,25,3,50,0,50
65070001,26,3,22,1,0
65070001,27,3,50,0,50
65070001,28,3,40,0,40
65070001,29,3,110,1,0
65070001,30,3,91,1,0
65070101,1,1,25,0,25
65070101,2,1,28,1,0
65070101,3,1,25,0,25
65070101,4,1,26,0,26
65070101,5,1,13,1,0
65070101,6,1,25,0,25
65070101,7,1,30,0,30
65070101,8,1,33,1,0
65070101,9,1,26,0,26
65070101,10,1,26,0,26
65070101,11,2,31,0,31
65070101,12,2,27,0,27
65070101,13,2,28,0,28
65070101,14,2,1,1,0
65070101,15,2,27,0,27
65070101,16,2,22,1,0
65070101,17,2,25,0,25
65070101,18,2,27,0,27
65070101,19,2,25,0,25
65070101,20,2,26,0,26
65070101,21,3,30,0,30
65070101,22,3,27,0,27
65070101,23,3,31,0,31
65070101,24,3,34,0,34
65070101,25,3,28,0,28
65070101,26,3,31,0,31
65070101,27,3,33,0,33
65070101,28,3,37,0,37
65070101,29,3,18,1,0
65070101,30,3,50,0,50
65070201,1,1,50,0,50
65070201,2,1,60,0,60
65070201,3,1,47,1,0
65070201,4,1,37,1,0
65070201,5,1,45,0,45
65070201,6,1,50,0,50
65070201,7,1,33,1,0
65070201,8,1,18,1,0
65070201,9,1,50,0,50
65070201,10,1,28,1,0
65070201,11,2,50,0,50
65070201,12,2,50,0,50
65070201,13,2,50,0,50
65070201,14,2,49,1,0
65070201,15,2,50,0,50
65070201,16,2,50,0,50
65070201,17,2,13,1,0
65070201,18,2,50,1,0
65070201,19,2,50,0,50
65070201,20,2,1,1,0
65070201,21,3,50,0,50
65070201,22,3,50,0,50
65070201,23,3,50,0,50
65070201,24,3,51,0,51
65070201,25,3,30,1,0
65070201,26,3,22,1,0
65070201,27,3,51,0,51
65070201,28,3,51,0,51
65070201,29,3,51,0,51
65070201,30,3,51,0,51
65070301,1,1,18,1,0
65070301,2,1,8,0,8
65070301,3,1,11,0,11
65070301,4,1,15,0,15
65070301,5,1,20,0,20
65070301,6,1,37,0,37
65070301,7,1,56,0,56
65070301,8,1,58,1,0
65070301,9,1,41,0,41
65070301,10,1,50,0,50
65070301,11,2,45,0,45
65070301,12,2,55,0,55
65070301,13,2,47,1,0
65070301,14,2,65,0,65
65070301,15,2,1,1,0
65070301,16,2,51,0,51
65070301,17,2,69,0,69
65070301,18,2,73,0,73
65070301,19,2,49,1,0
65070301,20,2,22,1,0
65070301,21,3,15,0,15
65070301,22,3,36,0,36
65070301,23,3,30,1,0
65070301,24,3,45,0,45
65070301,25,3,55,0,55
65070301,26,3,33,1,0
65070301,27,3,30,0,30
65070301,28,3,43,0,43
65070301,29,3,13,1,0
65070301,30,3,46,0,46
65070401,1,1,106,1,0
65070401,2,1,70,1,0
65070401,3,1,50,0,50
65070401,4,1,37,1,0
65070401,5,1,47,0,47
65070401,6,1,57,0,57
65070401,7,1,22,1,0
65070401,9,1,1,1,0
65070401,10,1,30,1,0
65070401,11,2,40,0,40
65070401,12,2,50,0,50
65070401,13,2,60,0,60
65070401,14,2,47,1,0
65070401,15,2,41,0,41
65070401,16,2,40,0,40
65070401,17,2,50,0,50
65070401,18,2,55,1,0
65070401,19,2,36,0,36
65070401,20,2,39,0,39
65070401,21,3,13,1,0
65070401,22,3,42,0,42
65070401,23,3,48,0,48
65070401,24,3,28,1,0
65070401,25,3,18,1,0
65070401,26,3,50,0,50
65070401,27,3,57,0,57
65070401,28,3,56,0,56
65070401,29,3,57,0,57
65070401,30,3,50,1,0
65070501,1,1,18,1,0
65070501,2,1,12,0,12
65070501,3,1,15,0,15
65070501,4,1,20,0,20
65070501,5,1,25,0,25
65070501,6,1,1,1,0
65070501,7,1,13,1,0
65070501,8,1,12,0,12
65070501,9,1,16,0,16
65070501,10,1,20,0,20
65070501,11,2,24,0,24
65070501,12,2,27,0,27
65070501,13,2,21,0,21
65070501,14,2,58,0,58
65070501,15,2,30,1,0
65070501,16,2,26,0,26
65070501,17,2,34,0,34
65070501,18,2,41,0,41
65070501,19,2,40,0,40
65070501,20,2,45,0,45
65070501,21,3,33,1,0
65070501,22,3,40,0,40
65070501,23,3,40,0,40
65070501,24,3,55,0,55
65070501,25,3,45,0,45
65070501,26,3,44,0,44
65070501,27,3,58,0,58
65070501,28,3,99,0,99
65070501,29,3,73,1,0
65070501,30,3,28,1,0
65070601,1,1,19,0,19
65070601,2,1,18,1,0
65070601,3,1,15,0,15
65070601,4,1,16,0,16
65070601,5,1,20,0,20
65070601,6,1,18,0,18
65070601,7,1,25,0,25
65070601,8,1,35,0,35
65070601,9,1,35,0,35
65070601,10,1,13,1,0
65070601,11,2,15,0,15
65070601,12,2,20,0,20
65070601,13,2,25,0,25
65070601,14,2,25,0,25
65070601,15,2,45,0,45
65070601,16,2,40,0,40
65070601,17,2,49,1,0
65070601,18,2,41,0,41
65070601,19,2,40,0,40
65070601,20,2,45,0,45
65070601,21,3,47,0,47
65070601,22,3,46,0,46
65070601,23,3,37,1,0
65070601,24,3,47,1,0
65070601,25,3,30,0,30
65070601,26,3,40,0,40
65070601,27,3,50,0,50
65070601,28,3,30,0,30
65070601,29,3,40,0,40
65070601,30,3,1,1,0
65070701,1,1,50,1,0
65070701,2,1,26,0,26
65070701,3,1,29,0,29
65070701,4,1,28,1,0
65070701,6,1,22,1,0
65070701,7,1,24,0,24
65070701,8,1,25,0,25
65070701,9,1,25,0,25
65070701,10,1,21,0,21
65070701,11,2,20,0,20
65070701,12,2,20,0,20
65070701,13,2,22,0,22
65070701,14,2,22,0,22
65070701,15,2,18,1,0
65070701,16,2,1,1,0
65070701,17,2,25,0,25
65070701,18,2,25,0,25
65070701,19,2,22,0,22
65070701,20,2,25,0,25
65070701,21,3,22,0,22
65070701,22,3,25,0,25
65070701,23,3,25,0,25
65070701,24,3,22,0,22
65070701,25,3,25,0,25
65070701,26,3,28,0,28
65070701,27,3,25,0,25
65070701,28,3,13,1,0
65070701,29,3,22,0,22
65070701,30,3,25,0,25
65070801,1,1,16,0,16
65070801,2,1,40,0,40
65070801,3,1,28,1,0
65070801,4,1,22,1,0
65070801,5,1,20,0,20
65070801,6,1,24,0,24
65070801,7,1,25,0,25
65070801,8,1,25,0,25
65070801,9,1,29,0,29
65070801,10,1,25,0,25
65070801,11,2,28,0,28
65070801,12,2,30,0,30
65070801,13,2,30,1,0
65070801,14,2,27,0,27
65070801,15,2,28,0,28
65070801,16,2,27,0,27
65070801,17,2,28,0,28
65070801,18,2,29,0,29
65070801,19,2,29,0,29
65070801,20,2,29,0,29
65070801,21,3,1,1,0
65070801,22,3,31,0,31
65070801,23,3,30,0,30
65070801,24,3,13,1,0
65070801,25,3,29,0,29
65070801,26,3,30,0,30
65070801,27,3,30,0,30
65070801,28,3,18,1,0
65070801,29,3,29,0,29
65070801,30,3,30,0,30
65070901,1,1,25,0,25
65070901,2,1,30,0,30
65070901,3,1,13,1,0
65070901,4,1,25,0,25
65070901,5,1,30,0,30
65070901,6,1,35,0,35
65070901,7,1,40,0,40
65070901,8,1,45,0,45
65070901,9,1,22,1,0
65070901,10,1,25,0,25
65070901,11,2,30,0,30
65070901,12,2,40,0,40
65070901,13,2,37,1,0
65070901,14,2,25,0,25
65070901,15,2,30,0,30
65070901,16,2,30,1,0
65070901,17,2,1,1,0
65070901,18,2,30,0,30
65070901,19,2,35,0,35
65070901,20,2,40,0,40
65070901,21,3,18,1,0
65070901,22,3,30,0,30
65070901,23,3,35,0,35
65070901,24,3,40,0,40
65070901,25,3,45,0,45
65070901,26,3,50,0,50
65070901,27,3,55,0,55
65070901,28,3,60,0,60
65070901,29,3,50,0,50
65070901,30,3,50,0,50
65071001,1,1,81,1,0
65071001,2,1,49,1,0
65071001,3,1,55,0,55
65071001,4,1,47,1,0
65071001,5,1,22,1,0
65071001,6,1,40,0,40
65071001,7,1,50,0,50
65071001,8,1,37,1,0
65071001,9,1,50,0,50
65071001,10,1,50,0,50
65071001,11,2,30,0,30
65071001,12,2,1,1,0
65071001,13,2,55,0,55
65071001,14,2,65,0,65
65071001,15,2,13,1,0
65071001,16,2,50,0,50
65071001,17,2,67,0,67
65071001,18,2,67,1,0
65071001,19,2,18,1,0
65071001,20,2,30,0,30
65071001,21,3,50,0,50
65071001,22,3,60,0,60
65071001,23,3,30,1,0
65071001,24,3,50,0,50
65071001,25,3,50,0,50
65071001,26,3,48,0,48
65071001,27,3,28,1,0
65071001,28,3,55,0,55
65071001,29,3,55,0,55
65071001,30,3,65,0,65
65071101,1,1,70,1,0
65071101,2,1,68,0,68
65071101,3,1,49,1,0
65071101,4,1,37,1,0
65071101,5,1,40,0,40
65071101,6,1,18,1,0
65071101,7,1,42,0,42
65071101,8,1,50,0,50
65071101,9,1,50,0,50
65071101,10,1,50,0,50
65071101,11,2,50,0,50
65071101,12,2,50,0,50
65071101,13,2,50,0,50
65071101,14,2,50,0,50
65071101,15,2,60,0,60
65071101,16,2,60,0,60
65071101,17,2,30,1,0
65071101,18,2,47,1,0
65071101,19,2,1,1,0
65071101,20,2,13,1,0
65071101,21,3,50,0,50
65071101,22,3,22,1,0
65071101,23,3,33,1,0
65071101,24,3,30,0,30
65071101,25,3,28,1,0
65071101,26,3,40,0,40
65071101,27,3,50,0,50
65071101,28,3,60,0,60
65071101,29,3,50,0,50
65071101,30,3,60,0,60
65071201,1,1,17,0,17
65071201,2,1,35,0,35
65071201,3,1,28,0,28
65071201,4,1,34,0,34
65071201,5,1,40,0,40
65071201,6,1,38,0,38
65071201,7,1,37,1,0
65071201,8,1,42,0,42
65071201,9,1,42,0,42
65071201,10,1,64,0,64
65071201,11,2,46,0,46
65071201,12,2,62,0,62
65071201,13,2,70,1,0
65071201,14,2,67,1,0
65071201,15,2,22,1,0
65071201,16,2,30,1,0
65071201,17,2,49,1,0
65071201,18,2,13,1,0
65071201,19,2,49,0,49
65071201,20,2,28,1,0
65071201,21,3,1,1,0
65071201,22,3,61,0,61
65071201,23,3,50,0,50
65071201,24,3,60,0,60
65071201,25,3,67,0,67
65071201,26,3,33,1,0
65071201,27,3,18,1,0
65071201,28,3,42,0,42
65071201,29,3,35,0,35
65071201,30,3,50,1,0
65071301,1,1,61,1,0
65071301,2,1,46,0,46
65071301,3,1,50,1,0
65071301,4,1,47,0,47
65071301,5,1,28,1,0
65071301,6,1,33,1,0
65071301,7,1,34,0,34
65071301,8,1,50,0,50
65071301,9,1,50,0,50
65071301,10,1,52,0,52
65071301,11,2,30,1,0
65071301,12,2,55,0,55
65071301,13,2,18,1,0
65071301,14,2,55,0,55
65071301,15,2,62,0,62
65071301,16,2,90,0,90
65071301,17,2,22,1,0
65071301,18,2,37,1,0
65071301,19,2,70,1,0
65071301,20,2,1,1,0
65071301,21,3,65,0,65
65071301,22,3,13,1,0
65071301,23,3,75,0,75
65071301,24,3,79,1,0
65071301,25,3,49,1,0
65071301,26,3,65,0,65
65071301,27,3,62,0,62
65071301,28,3,47,1,0
65071301,29,3,74,0,74
65071301,30,3,80,0,80
65071401,1,1,26,0,26
65071401,2,1,54,0,54
65071401,3,1,47,1,0
65071401,4,1,30,0,30
65071401,5,1,34,0,34
65071401,6,1,1,1,0
65071401,7,1,32,0,32
65071401,8,1,25,0,25
65071401,9,1,13,1,0
65071401,10,1,20,0,20
65071401,11,2,23,0,23
65071401,12,2,25,0,25
65071401,13,2,18,1,0
65071401,14,2,20,0,20
65071401,15,2,20,0,20
65071401,16,2,30,0,30
65071401,17,2,23,0,23
65071401,18,2,29,0,29
65071401,19,2,29,0,29
65071401,20,2,12,0,12
65071401,21,3,27,0,27
65071401,22,3,33,0,33
65071401,23,3,22,1,0
65071401,24,3,23,0,23
65071401,25,3,30,0,30
65071401,26,3,20,0,20
65071401,27,3,25,0,25
65071401,28,3,33,1,0
65071401,29,3,19,0,19
65071401,30,3,35,0,35
65071501,1,1,100,1,0
65071501,2,1,72,1,0
65071501,3,1,58,1,0
65071501,4,1,13,1,0
65071501,5,1,55,0,55
65071501,6,1,56,1,0
65071501,7,1,49,1,0
65071501,8,1,50,1,0
65071501,9,1,50,0,50
65071501,10,1,33,1,0
65071501,11,2,28,1,0
65071501,12,2,47,1,0
65071501,13,2,30,1,0
65071501,14,2,50,0,50
65071501,15,2,22,1,0
65071501,16,2,50,0,50
65071501,17,2,50,0,50
65071501,18,2,55,0,55
65071501,19,2,50,0,50
65071501,20,2,37,1,0
65071501,21,3,1,1,0
65071501,22,3,55,0,55
65071501,23,3,50,0,50
65071501,24,3,18,1,0
65071501,25,3,50,0,50
65071501,26,3,60,0,60
65071501,27,3,70,0,70
65071501,28,3,90,0,90
65071501,29,3,128,1,0
65071501,30,3,55,1,0
65071601,1,1,72,0,72
65071601,2,1,70,1,0
65071601,3,1,42,0,42
65071601,4,1,22,1,0
65071601,5,1,26,0,26
65071601,6,1,46,0,46
65071601,7,1,50,0,50
65071601,8,1,50,0,50
65071601,9,1,35,0,35
65071601,10,1,46,0,46
65071601,11,2,18,1,0
65071601,12,2,28,1,0
65071601,13,2,20,0,20
65071601,14,2,40,0,40
65071601,15,2,50,0,50
65071601,16,2,45,0,45
65071601,17,2,37,1,0
65071601,18,2,30,0,30
65071601,19,2,33,0,33
65071601,20,2,47,0,47
65071601,21,3,30,0,30
65071601,22,3,48,0,48
65071601,23,3,1,1,0
65071601,24,3,30,0,30
65071601,25,3,13,1,0
65071601,26,3,35,0,35
65071601,27,3,56,0,56
65071601,28,3,59,0,59
65071601,29,3,64,0,64
65071601,30,3,30,1,0
65071701,1,1,67,0,67
65071701,2,1,85,0,85
65071701,3,1,73,1,0
65071701,4,1,50,1,0
65071701,5,1,50,0,50
65071701,6,1,49,1,0
65071701,7,1,28,1,0
65071701,8,1,60,0,60
65071701,9,1,40,0,40
65071701,10,1,72,1,0
65071701,11,2,46,0,46
65071701,12,2,60,0,60
65071701,13,2,46,0,46
65071701,14,2,55,1,0
65071701,15,2,45,0,45
65071701,16,2,30,1,0
65071701,17,2,22,1,0
65071701,18,2,47,1,0
65071701,19,2,56,0,56
65071701,20,2,56,0,56
65071701,21,3,62,0,62
65071701,22,3,33,1,0
65071701,23,3,1,1,0
65071701,24,3,37,1,0
65071701,25,3,37,0,37
65071701,26,3,53,0,53
65071701,27,3,53,0,53
65071701,28,3,13,1,0
65071701,29,3,18,1,0
65071701,30,3,45,0,45
65071801,1,1,50,1,0
65071801,2,1,44,0,44
65071801,3,1,33,1,0
65071801,4,1,42,0,42
65071801,5,1,45,0,45
65071801,6,1,44,0,44
65071801,7,1,49,0,49
65071801,8,1,59,0,59
65071801,9,1,99,0,99
65071801,10,1,58,1,0
65071801,11,2,22,1,0
65071801,12,2,45,0,45
65071801,13,2,37,1,0
65071801,14,2,44,0,44
65071801,15,2,65,0,65
65071801,16,2,49,1,0
65071801,17,2,44,0,44
65071801,18,2,13,1,0
65071801,19,2,47,1,0
65071801,20,2,18,1,0
65071801,21,3,45,0,45
65071801,22,3,70,1,0
65071801,23,3,45,0,45
65071801,24,3,30,1,0
65071801,25,3,28,1,0
65071801,26,3,1,1,0
65071801,27,3,61,1,0
65071801,28,3,47,0,47
65071801,29,3,59,0,59
65071801,30,3,35,0,35
65071901,1,1,128,1,0
65071901,2,1,1,1,0
65071901,3,1,47,1,0
65071901,4,1,50,0,50
65071901,5,1,13,1,0
65071901,6,1,58,1,0
65071901,7,1,80,0,80
65071901,8,1,49,1,0
65071901,9,1,45,0,45
65071901,10,1,65,0,65
65071901,11,2,37,1,0
65071901,12,2,56,1,0
65071901,13,2,28,1,0
65071901,14,2,18,1,0
65071901,15,2,10,0,10
65071901,16,2,49,0,49
65071901,17,2,50,0,50
65071901,18,2,30,1,0
65071901,19,2,50,0,50
65071901,20,2,55,1,0
65071901,21,3,22,1,0
65071901,22,3,70,0,70
65071901,23,3,72,1,0
65071901,24,3,30,0,30
65071901,25,3,61,1,0
65071901,26,3,70,0,70
65071901,27,3,50,0,50
65071901,28,3,70,1,0
65071901,29,3,58,0,58
65071901,30,3,33,1,0
65072001,1,1,15,0,15
65072001,2,1,18,1,0
65072001,3,1,20,0,20
65072001,4,1,25,0,25
65072001,5,1,30,0,30
65072001,6,1,40,0,40
65072001,7,1,49,1,0
65072001,8,1,33,1,0
65072001,9,1,20,0,20
65072001,10,1,25,0,25
65072001,11,2,40,0,40
65072001,12,2,1,1,0
65072001,13,2,20,0,20
65072001,14,2,25,0,25
65072001,15,2,25,0,25
65072001,16,2,35,0,35
65072001,17,2,25,0,25
65072001,18,2,30,0,30
65072001,19,2,45,0,45
65072001,20,2,35,0,35
65072001,21,3,15,0,15
65072001,22,3,13,1,0
65072001,23,3,20,0,20
65072001,24,3,30,0,30
65072001,25,3,30,0,30
65072001,26,3,28,1,0
65072001,27,3,25,0,25
65072001,28,3,25,0,25
65072001,29,3,35,0,35
65072001,30,3,45,0,45
65072101,1,1,55,1,0
65072101,2,1,35,0,35
65072101,3,1,44,0,44
65072101,4,1,58,0,58
65072101,5,1,88,0,88
65072101,6,1,22,1,0
65072101,7,1,61,1,0
65072101,8,1,47,0,47
65072101,9,1,28,1,0
65072101,10,1,45,0,45
65072101,11,2,60,0,60
65072101,12,2,50,1,0
65072101,13,2,30,1,0
65072101,14,2,44,0,44
65072101,15,2,58,0,58
65072101,16,2,69,0,69
65072101,17,2,1,1,0
65072101,18,2,63,0,63
65072101,19,2,72,0,72
65072101,20,2,47,1,0
65072101,21,3,64,0,64
65072101,22,3,58,1,0
65072101,23,3,58,0,58
65072101,24,3,49,1,0
65072101,25,3,50,0,50
65072101,26,3,18,1,0
65072101,27,3,37,1,0
65072101,28,3,65,0,65
65072101,29,3,33,1,0
65072101,30,3,13,1,0
65072201,1,1,9,0,9
65072201,2,1,11,0,11
65072201,3,1,13,0,13
65072201,4,1,39,0,39
65072201,5,1,37,1,0
65072201,6,1,30,0,30
65072201,7,1,25,0,25
65072201,8,1,30,0,30
65072201,9,1,30,0,30
65072201,10,1,32,0,32
