"partid","gen_valence","gen_arousal","gen_arouspos","gen_arousneg","gen_happy","gen_afraid","gen_sad","gen_angry","gen_motivat","gen_concentr","gen_timepr","gen_tired","pre_valence","pre_arousal","pre_arouspos","pre_arousneg","pre_happy","pre_afraid","pre_sad","pre_angry","pre_motivat","pre_concentr","pre_timepr","pre_tired","mid1_valence","mid1_arousal","mid1_arouspos","mid1_arousneg","mid1_happy","mid1_afraid","mid1_sad","mid1_angry","mid1_motivat","mid1_concentr","mid1_timepr","mid1_tired","mid2_valence","mid2_arousal","mid2_arouspos","mid2_arousneg","mid2_happy","mid2_afraid","mid2_sad","mid2_angry","mid2_motivat","mid2_concentr","mid2_timepr","mid2_tired","post_valence","post_arousal","post_arouspos","post_arousneg","post_happy","post_afraid","post_sad","post_angry","post_motivat","post_concentr","post_timepr","post_tired"
65057501,89,80,92,24,79,5,0,9,84,75,67,35,69,51,62,1,62,4,1,1,73,73,60,20,29,66,40,54,59,6,42,57,57,61,7,8,70,59,63,43,69,2,0,9,76,58,50,10,89,69,62,26,75,20,12,12,78,67,25,17
65057601,82,32,100,21,81,0,21,22,88,86,4,39,75,13,50,1,71,0,0,0,89,69,0,71,73,64,63,60,68,0,3,50,76,77,0,70,55,32,27,51,60,4,0,49,67,69,0,78,28,64,1,67,12,3,56,19,0,0,76,87
65057801,82,71,72,30,80,71,61,17,86,70,43,59,89,40,76,4,87,8,0,0,86,89,0,15,68,39,61,16,67,0,14,2,91,95,74,9,82,33,70,10,87,1,12,0,87,93,58,11,64,25,25,11,66,0,4,17,56,41,70,24
65057901,78,38,74,28,60,0,45,11,63,46,27,54,90,83,80,0,86,11,4,20,79,100,0,0,40,43,52,16,67,44,10,55,66,69,19,45,82,74,65,0,86,0,0,0,38,30,0,79,37,1,64,3,66,2,21,17,5,72,20,63
65058001,39,41,59,30,60,23,34,40,65,61,60,40,82,71,70,7,86,3,0,0,89,89,13,27,26,60,27,72,23,0,67,69,41,72,1,54,80,64,74,21,70,0,0,0,80,76,0,61,15,71,29,62,30,1,2,75,67,69,0,68
65058201,85,57,76,11,89,41,41,12,92,90,67,41,90,89,91,1,88,11,0,1,92,92,4,12,54,78,66,27,62,10,40,77,93,92,60,6,75,43,79,5,77,9,17,9,90,90,5,38,57,71,45,34,66,4,7,28,42,44,56,67
65058401,60,35,59,20,80,30,40,20,58,46,73,69,74,30,65,0,70,10,35,0,61,80,10,76,69,60,80,19,80,55,20,0,64,78,55,35,80,33,65,0,76,0,0,0,65,69,43,55,40,62,71,10,79,0,30,55,65,71,66,30
65058501,45,35,56,43,41,10,20,60,65,80,40,62,53,10,20,0,15,0,20,13,70,75,0,64,57,27,41,44,49,0,21,54,31,58,0,84,30,69,21,69,29,0,33,75,21,31,0,100,24,42,61,62,60,1,23,72,9,20,0,88
65058601,87,73,80,20,80,29,19,12,77,41,24,30,23,31,21,10,58,10,70,20,70,69,9,40,40,62,38,28,39,37,40,25,75,62,18,62,62,63,19,10,39,10,40,15,60,10,20,78,60,21,22,18,38,15,29,21,21,21,17,74
65058701,73,81,89,15,75,20,63,28,85,79,67,21,68,62,44,0,82,0,34,0,91,86,0,22,30,66,33,66,67,0,62,72,86,86,0,27,73,22,24,29,71,1,17,15,41,20,12,88,77,16,26,25,73,2,15,16,59,63,27,76
65058901,71,40,80,56,61,67,40,55,66,41,36,61,81,20,22,0,71,3,6,2,66,66,21,58,39,55,38,59,45,40,53,58,55,64,20,28,80,33,63,1,70,28,0,1,83,81,1,0,63,60,65,9,66,31,4,8,41,56,67,10
65059001,79,59,31,0,69,30,59,0,75,31,0,16,79,39,71,0,70,0,0,0,79,79,0,0,81,79,81,0,81,0,0,0,100,100,20,0,77,61,60,0,60,0,0,0,81,80,0,0,80,20,79,0,79,0,0,0,81,79,0,55
65059101,69,61,88,29,81,0,30,29,90,80,59,31,81,9,54,0,89,0,1,2,89,90,2,71,90,90,69,0,91,0,0,19,99,100,5,21,60,20,25,0,73,0,0,0,58,39,14,70,92,76,70,7,89,0,0,0,82,91,83,0
65059201,100,39,79,10,100,50,0,41,100,90,100,49,100,20,70,0,90,0,0,0,100,90,0,50,89,100,100,0,100,69,0,10,100,100,100,0,89,100,79,0,89,59,0,49,80,90,100,50,100,62,70,0,100,0,0,0,60,53,1,80
65059301,88,29,71,31,77,33,19,38,69,60,30,61,75,31,70,1,81,22,1,1,79,69,31,58,80,59,70,1,78,3,0,2,80,81,11,30,71,31,36,24,54,3,12,31,60,39,33,34,71,22,46,47,71,5,12,21,29,15,6,68
65059401,90,35,51,0,81,6,11,52,80,76,75,24,100,0,66,0,79,0,0,0,92,100,0,19,23,73,20,33,24,0,62,80,34,75,66,56,28,66,0,73,11,9,48,75,43,28,85,65,73,0,59,0,71,0,0,0,39,39,0,59
65059501,71,62,89,30,58,43,59,34,90,70,80,58,70,29,62,20,61,10,31,10,70,70,19,70,44,55,47,58,46,40,52,55,62,44,53,45,56,45,45,54,44,54,42,40,46,85,58,68,55,40,30,60,55,6,56,57,33,39,60,70
65059601,80,41,71,70,71,20,0,31,60,31,80,20,80,50,81,19,69,0,10,0,90,80,30,20,81,21,21,10,75,14,12,16,85,82,56,24,28,42,36,59,44,12,19,62,61,25,53,59,89,21,74,19,86,3,3,4,22,12,85,27
65059801,75,58,82,21,47,52,44,17,74,53,56,38,72,12,49,1,69,0,0,1,79,70,11,74,55,9,45,54,47,10,41,13,58,66,15,68,58,46,14,41,49,10,49,24,42,47,29,30,48,32,47,5,48,14,7,12,70,54,75,12
65059901,83,39,81,60,76,56,40,24,64,57,54,59,89,27,72,2,79,6,0,0,76,64,21,70,55,75,59,35,71,30,0,0,55,57,55,42,42,58,56,48,61,8,0,15,57,42,60,39,55,56,44,58,56,38,25,44,37,41,76,56
65060001,89,60,61,41,69,31,19,21,78,69,69,31,59,31,31,0,60,29,0,0,59,69,0,81,45,70,69,67,41,2,10,57,89,78,22,19,42,43,30,39,70,0,0,61,31,19,0,100,78,10,29,20,61,0,0,0,29,22,71,80
65060101,62,49,65,0,53,0,4,10,77,69,86,20,74,10,11,0,50,0,0,0,70,80,0,59,61,30,40,0,53,0,1,0,81,67,0,80,67,20,58,1,64,0,0,0,87,87,0,53,43,6,0,0,46,0,0,0,12,9,84,75
65060201,81,60,70,26,79,23,10,20,89,80,79,31,91,44,31,0,65,8,0,0,82,64,11,23,59,71,62,54,45,6,55,57,75,75,5,1,49,17,22,22,45,0,6,0,34,31,0,72,68,64,38,18,52,26,6,4,65,73,67,27
65060301,92,16,78,0,94,7,5,0,89,80,10,44,90,9,82,0,64,0,0,0,79,70,0,31,91,13,78,19,77,0,0,0,64,36,0,23,84,18,46,5,82,0,0,0,70,75,19,45,71,22,35,0,73,0,0,0,71,27,0,36
65060401,74,26,65,27,64,36,26,29,71,64,74,65,75,26,74,0,69,1,9,0,74,85,8,64,49,21,54,26,55,1,3,8,56,44,7,64,53,19,49,0,61,2,5,12,61,40,1,84,36,0,43,48,56,1,0,3,15,20,0,100
65060501,90,65,90,40,100,40,31,30,79,60,80,59,90,70,80,11,90,0,0,0,81,70,0,70,90,68,69,8,99,1,11,0,89,79,0,30,91,70,69,10,97,10,1,10,79,69,1,59,89,29,29,0,100,3,0,0,40,40,0,71
65060601,30,40,60,39,40,70,69,41,69,60,69,70,40,19,10,1,61,60,40,0,79,71,70,79,20,75,40,75,44,34,41,82,66,75,37,65,26,43,26,60,35,33,34,61,59,65,61,80,27,56,22,6,34,39,52,67,0,10,90,100
65060701,59,60,40,60,40,21,21,61,79,60,70,79,60,40,79,21,60,10,10,1,80,71,70,79,70,80,30,39,53,9,10,30,30,41,0,69,47,55,22,60,48,21,2,56,31,30,10,80,30,70,21,78,40,0,11,72,30,2,69,85
65060801,69,22,67,43,76,73,51,22,89,88,76,74,79,22,71,15,74,15,20,9,75,94,8,55,70,76,70,34,74,13,14,27,84,85,17,13,58,78,41,64,63,8,19,25,31,64,77,67,49,29,23,68,46,19,64,44,17,50,73,83
65060901,70,40,80,19,70,20,21,20,69,60,70,59,80,30,70,0,79,0,0,0,80,89,10,69,79,71,89,0,89,0,0,0,89,90,0,60,79,69,69,0,80,1,0,0,60,79,60,70,60,40,67,0,61,0,0,0,41,61,78,78
65061001,89,50,90,11,89,0,10,30,80,70,40,31,90,20,80,0,90,0,0,0,80,79,0,20,20,82,40,84,34,0,57,74,89,55,0,60,29,69,37,35,39,0,53,67,50,66,0,64,86,30,55,2,82,0,0,0,41,36,0,67
65061101,80,30,80,12,91,16,21,13,86,80,51,22,90,18,80,6,86,0,0,8,92,91,21,16,70,39,75,22,70,4,7,21,86,89,5,22,36,41,47,54,47,4,53,42,57,19,35,71,69,20,71,14,62,15,8,12,47,34,13,81
65061201,70,85,90,71,70,20,40,69,61,35,94,31,88,87,87,0,70,31,0,0,79,81,57,66,39,72,45,62,48,16,0,66,61,75,55,57,35,75,33,62,34,1,18,87,41,21,41,80,39,26,42,59,43,0,0,47,0,0,64,79
65061301,78,70,79,31,71,20,30,42,88,71,58,32,58,80,69,81,70,71,31,72,80,79,70,22,69,78,74,81,71,79,28,78,83,70,80,15,70,21,74,30,68,20,29,70,54,56,70,31,68,25,61,30,58,25,26,29,25,41,58,57
65061401,50,50,40,55,50,40,50,41,79,61,90,50,50,50,0,21,30,10,51,30,71,81,20,70,51,50,50,47,59,0,50,29,79,69,41,67,30,50,21,59,41,51,60,70,60,40,70,69,40,41,35,0,45,57,57,46,19,28,66,90
65061501,100,10,89,10,88,20,0,0,79,70,0,21,71,0,39,1,59,0,0,0,61,31,0,89,91,65,75,69,87,0,0,0,88,92,0,67,41,32,6,8,29,1,2,9,10,14,1,88,74,11,13,17,67,0,8,3,6,2,82,77
65061601,90,20,40,40,69,40,40,40,70,59,30,60,70,30,59,21,60,20,20,20,69,70,20,60,41,31,55,29,55,19,20,41,70,70,29,59,60,20,29,31,53,21,21,29,70,69,30,60,69,1,29,4,59,19,4,2,70,70,68,60
65061701,87,72,70,20,85,65,56,35,74,39,65,50,59,50,70,30,60,80,55,40,90,100,10,66,45,61,49,46,48,60,57,52,85,86,19,0,71,39,17,0,73,30,0,12,71,74,0,0,90,28,38,27,85,0,15,0,9,0,0,67
65061801,40,60,40,60,30,69,60,69,40,30,19,40,79,0,80,0,80,0,0,0,100,100,0,0,100,20,90,0,89,0,0,0,90,81,0,0,41,39,40,40,39,0,0,10,79,40,0,59,0,80,0,31,20,0,0,70,10,81,100,20
65061901,80,36,80,12,79,31,27,10,89,75,70,26,90,5,67,0,84,0,0,0,83,86,0,19,86,72,76,0,75,0,0,0,73,81,0,19,24,66,79,20,63,22,27,63,65,94,8,30,56,40,54,21,32,0,0,4,14,33,64,66
65062001,90,11,89,1,100,60,59,0,100,80,21,61,90,10,70,0,100,0,0,0,91,100,0,81,71,24,64,16,72,7,0,3,59,60,68,59,92,22,61,8,69,2,4,14,38,21,5,68,68,68,37,18,58,8,8,15,59,37,22,85
65062101,80,49,70,29,68,29,9,31,79,80,77,40,69,60,69,21,69,30,20,21,79,70,40,40,60,80,69,60,55,55,40,40,89,80,49,21,60,53,55,40,60,39,31,39,69,69,41,69,60,35,53,34,54,31,30,30,59,54,31,70
65062201,79,26,76,31,80,29,22,10,86,70,48,41,69,70,53,19,31,30,21,13,89,80,0,0,61,52,51,21,78,21,21,19,89,81,20,31,71,40,56,39,64,10,11,31,21,64,21,54,59,61,53,48,55,45,41,46,49,0,45,83
65062301,80,12,61,0,71,20,8,0,91,72,17,61,59,42,73,0,71,1,0,25,100,90,0,65,65,17,66,0,66,0,0,0,82,85,11,68,60,20,57,0,66,0,0,0,85,79,0,35,59,16,65,0,69,0,0,0,72,65,0,31
65062401,74,36,79,10,79,10,26,31,60,60,6,19,70,10,76,0,69,0,0,0,83,90,0,77,30,68,64,64,49,0,0,61,80,67,34,5,64,19,40,2,65,4,6,6,29,61,34,71,71,26,68,17,68,9,1,13,39,36,31,61
65062501,93,41,70,31,100,70,0,15,89,91,79,69,70,0,69,0,59,0,0,0,90,80,0,69,42,57,55,59,59,0,0,70,91,100,10,59,55,10,33,61,58,9,31,79,78,79,10,60,80,68,94,0,90,0,0,0,78,91,17,31
65062601,80,60,70,31,79,29,30,31,70,69,50,40,80,40,55,20,76,29,21,21,76,52,30,71,81,31,59,19,80,19,15,21,70,46,11,63,40,67,32,46,46,12,56,70,17,17,20,69,81,58,58,15,77,9,13,17,60,68,5,41
65062701,70,30,60,21,70,61,39,21,70,80,89,20,69,10,11,0,60,0,20,0,80,80,10,20,80,70,79,0,79,10,0,10,90,79,21,30,69,30,11,0,70,0,10,0,80,60,30,79,54,20,19,13,48,0,28,0,19,27,23,92
65062801,71,34,75,20,73,35,26,11,31,79,68,57,53,58,29,30,55,0,0,0,68,61,59,77,30,61,38,33,29,38,33,64,27,63,41,64,41,40,33,58,75,1,0,57,68,66,11,78,29,63,36,63,31,19,26,60,36,71,77,14
65062901,65,59,60,60,65,56,70,57,71,36,89,57,74,29,54,0,29,0,0,0,59,79,40,39,38,78,71,7,34,0,7,80,77,76,0,22,71,30,56,15,61,0,0,0,71,59,0,22,71,20,69,10,70,10,10,6,0,20,71,90
65063001,90,50,81,21,89,50,21,30,80,20,50,50,90,31,70,0,89,0,0,0,70,70,0,70,100,81,70,11,90,0,2,0,70,40,0,59,80,49,0,20,89,0,0,0,20,20,0,68,0,1,50,31,91,0,4,50,12,3,68,83
65063101,66,44,71,29,61,58,39,24,69,60,9,66,71,33,56,4,61,13,21,8,70,72,19,53,38,68,47,54,53,46,55,56,62,66,20,58,43,68,23,67,54,44,46,58,45,57,41,58,69,27,54,27,60,5,18,8,58,66,5,65
65063201,51,21,20,30,50,25,25,40,34,41,0,79,52,20,19,21,53,5,12,30,35,40,20,70,46,25,32,31,55,19,38,20,59,60,11,68,54,20,25,13,51,7,15,5,24,30,4,70,56,20,27,45,40,16,14,9,64,62,7,57
65063301,60,59,60,47,61,80,45,30,69,50,70,54,48,47,60,0,60,52,52,53,61,79,54,89,30,70,39,60,53,64,46,61,95,46,49,59,39,59,19,40,30,80,60,69,46,11,60,85,47,80,24,53,53,53,52,53,10,5,100,93
65063401,92,39,73,13,83,21,2,0,62,76,54,18,98,23,54,0,74,0,0,0,73,93,0,37,70,52,58,53,66,2,0,35,76,81,18,0,75,20,38,0,63,0,2,25,41,43,3,47,81,12,35,4,68,0,3,0,32,39,0,70
65063501,85,75,96,20,79,21,10,10,80,76,20,21,69,31,60,0,80,0,0,0,59,71,0,70,40,76,55,56,60,19,30,58,81,79,21,22,41,40,31,29,54,0,5,39,65,61,59,70,49,58,37,61,61,0,0,69,81,77,60,62
65063601,90,10,89,19,89,0,11,31,60,70,10,0,70,0,71,1,79,0,0,0,79,91,0,10,48,58,71,61,30,0,9,71,70,73,0,0,69,19,66,0,70,0,0,0,80,70,0,10,100,72,78,0,90,0,0,0,80,78,0,0
65063701,69,81,80,41,70,70,39,20,70,60,30,40,90,20,78,0,81,0,0,0,80,70,10,21,71,71,70,20,79,10,11,11,69,69,0,60,71,79,77,11,79,10,2,12,73,19,8,20,79,10,65,10,74,0,9,1,32,67,16,81
65063801,93,59,86,14,83,8,5,5,35,79,88,69,88,30,15,1,67,0,0,1,80,91,8,10,74,41,62,3,59,3,3,0,68,71,1,30,64,33,2,5,43,8,2,4,28,43,16,66,73,39,65,10,59,3,11,6,38,100,68,70
65063901,80,69,70,39,70,10,30,29,80,70,60,60,70,39,65,11,69,10,20,10,71,81,60,70,68,79,59,22,61,0,0,8,66,74,60,40,57,35,36,39,53,0,3,0,54,58,37,70,56,16,26,0,57,0,0,28,29,0,4,80
65064001,100,30,69,21,89,60,9,30,70,59,79,61,79,20,20,0,80,0,0,0,81,71,60,70,70,31,30,10,69,0,0,10,60,60,30,60,80,11,61,0,79,0,0,0,69,81,61,60,78,31,29,0,70,0,1,0,20,30,21,79
65064101,60,31,63,57,55,60,65,19,100,64,16,32,66,39,15,60,29,56,0,12,64,35,0,80,70,32,57,31,41,19,20,0,60,30,18,73,41,56,19,57,25,24,0,43,24,11,62,94,56,25,12,18,55,19,17,13,2,19,66,92
65064201,70,31,70,35,70,59,60,40,70,40,60,81,60,26,65,0,59,10,0,0,59,50,0,70,59,30,41,0,59,16,1,2,60,59,20,59,58,57,43,2,59,0,0,39,61,60,58,45,70,32,63,59,67,0,1,1,59,61,63,66
65064301,79,16,86,59,99,60,58,6,37,63,56,59,53,18,17,0,100,54,0,0,72,70,0,92,96,92,75,6,100,66,0,60,88,99,53,12,89,30,0,7,98,0,0,53,36,79,1,92,100,71,88,7,100,69,0,0,80,63,53,77
65064401,63,61,59,39,61,46,44,32,47,21,34,68,48,44,72,35,72,0,49,60,77,81,0,48,49,54,49,49,54,0,44,53,78,87,9,51,70,49,64,0,65,0,24,0,79,83,0,54,59,37,57,0,66,0,34,17,47,29,54,72
65064501,84,65,72,25,80,54,27,20,100,82,95,42,75,64,66,4,87,54,1,0,100,94,32,53,66,59,55,0,62,29,25,28,96,89,9,75,45,53,46,64,58,53,0,45,96,96,4,12,50,47,45,53,54,54,46,11,100,100,55,45
65064601,80,25,89,20,100,0,0,21,79,20,0,30,70,28,69,0,100,0,0,0,69,79,20,31,88,60,76,0,100,0,0,0,100,100,30,0,81,69,74,0,100,0,0,0,80,100,30,60,69,28,60,0,100,0,0,0,0,35,35,69
65064701,100,79,100,0,90,0,10,9,90,60,10,9,89,30,30,0,80,0,0,0,71,79,10,80,37,38,21,22,53,10,61,17,60,59,0,60,73,70,42,0,72,3,0,0,79,87,3,36,36,32,31,9,45,24,9,23,13,35,23,98
65064801,69,77,80,12,69,19,53,11,88,69,85,18,60,55,53,0,54,0,0,0,81,75,78,60,54,69,56,9,54,0,0,47,88,75,81,36,66,80,61,0,59,0,0,0,59,64,0,28,53,27,44,23,52,0,0,2,19,36,0,67
65064901,60,44,69,45,55,64,40,31,60,70,61,30,59,29,55,0,54,5,11,0,75,90,0,10,19,60,30,39,29,11,39,66,56,57,8,36,79,66,60,1,80,0,14,10,65,79,0,45,59,35,24,0,59,2,15,1,8,23,98,77
65065001,89,41,60,20,91,31,20,10,70,90,11,60,71,79,54,20,41,39,21,48,100,100,54,69,30,81,31,70,31,0,60,80,71,100,78,9,81,54,71,0,68,15,0,57,79,61,0,69,53,40,53,49,53,48,47,43,59,67,44,72
65065101,74,18,71,14,66,25,68,2,71,68,68,69,71,49,36,21,70,10,19,0,79,76,36,82,84,61,61,0,63,21,0,12,58,66,64,77,60,57,25,14,59,8,0,17,19,22,69,79,77,15,8,16,79,10,22,13,8,27,67,83
65065201,85,75,79,10,84,20,4,14,76,34,79,60,89,65,70,0,81,18,3,0,70,71,84,71,89,91,91,2,84,14,3,8,89,90,82,20,68,23,24,2,60,22,0,0,27,30,27,75,90,52,66,0,76,1,5,0,64,69,87,79
65065301,69,40,68,19,69,41,43,11,100,79,30,39,91,70,90,2,89,0,0,0,96,99,2,20,98,100,99,1,74,1,0,14,100,100,0,1,40,70,69,61,60,2,27,58,66,56,3,37,55,19,40,0,50,0,0,0,31,37,0,76
65065401,80,29,69,30,70,10,20,10,79,30,79,20,69,21,30,0,49,9,20,10,88,91,10,10,8,80,21,81,28,23,20,75,63,99,39,29,25,69,18,65,27,2,26,76,26,25,27,83,34,12,23,65,21,29,32,73,22,23,65,78
65065501,79,21,90,19,90,24,25,20,75,70,100,71,70,4,89,0,75,10,0,0,100,100,0,14,90,91,59,69,66,8,22,65,80,70,0,28,16,72,37,70,39,19,39,80,62,26,1,75,100,0,100,0,88,0,16,0,25,39,0,61
65065601,70,21,69,30,75,11,50,18,89,80,35,61,70,0,63,0,75,0,0,0,74,86,28,69,33,69,21,61,52,0,0,59,36,80,0,67,28,12,0,10,21,70,10,63,27,30,0,86,16,72,16,76,28,0,0,77,0,21,100,95
65065701,59,30,61,48,80,60,20,51,65,55,89,70,65,20,55,10,71,31,15,16,40,21,70,90,34,66,53,63,60,44,33,64,38,40,59,76,48,9,54,48,60,24,46,61,34,17,85,89,45,35,34,66,39,40,38,40,36,35,64,31
65065801,70,62,87,20,81,28,42,25,88,54,59,70,38,25,39,10,66,7,9,0,33,79,29,81,72,22,39,13,69,15,24,12,35,76,14,77,36,28,17,13,47,5,42,15,30,31,13,85,67,18,67,6,71,10,23,7,32,29,62,80
65065901,60,55,64,35,70,35,11,39,71,60,28,10,70,40,58,11,60,20,0,0,79,69,11,20,70,60,70,9,60,0,0,28,70,79,19,11,58,41,53,0,63,0,0,0,31,30,0,60,69,19,61,0,59,0,0,0,60,78,0,0
65066001,41,58,60,65,40,53,60,58,70,70,79,69,61,41,52,11,60,30,14,10,89,83,19,59,20,65,0,72,44,49,42,87,75,66,40,55,30,33,0,49,37,0,47,48,63,79,62,81,52,10,0,0,48,0,48,0,71,59,18,86
65066101,90,20,71,20,100,30,29,29,61,29,10,60,60,21,10,0,69,0,0,0,80,10,0,90,59,59,39,29,60,0,0,10,41,39,0,88,61,10,30,0,59,0,0,0,20,61,0,90,60,0,59,0,79,0,0,0,60,0,79,80
65066201,70,81,55,55,69,60,55,70,89,30,100,19,59,60,60,1,60,10,0,0,79,79,39,10,59,40,40,59,39,0,41,40,39,69,31,61,39,61,33,70,31,40,40,40,60,60,67,29,29,38,37,65,29,12,29,37,6,15,99,27
65066301,79,31,30,10,90,3,79,30,89,80,10,10,89,41,55,0,79,0,60,10,95,89,0,0,70,31,11,54,69,0,65,41,65,60,10,55,30,40,30,59,29,0,59,59,30,21,0,69,70,25,60,23,67,0,41,16,65,74,30,58
65066401,70,69,59,30,70,61,31,40,69,69,20,60,68,40,69,20,41,60,40,20,79,88,20,20,20,69,30,68,42,38,60,69,70,68,69,41,41,41,42,32,32,42,41,61,39,30,61,72,59,41,41,39,41,31,55,41,22,39,58,79
65066501,89,20,78,20,80,23,12,11,72,60,66,41,81,31,68,0,80,24,0,0,78,81,29,63,69,59,59,21,71,18,18,15,76,77,21,13,70,29,44,19,76,7,0,0,40,38,20,21,42,23,24,7,74,0,0,0,0,14,78,85
65066601,99,81,90,4,100,0,0,1,95,86,98,29,100,10,85,0,94,0,0,0,100,100,0,3,90,83,53,83,23,0,13,79,100,100,0,0,96,67,76,1,86,1,0,0,100,96,1,75,100,31,53,0,94,1,1,1,100,96,0,26
65066701,66,67,61,39,73,26,51,46,75,69,80,66,7,48,25,43,62,9,80,65,71,71,43,83,57,80,58,80,53,44,0,74,72,65,70,72,67,81,66,23,34,0,0,8,55,33,65,0,38,40,0,11,38,27,31,18,62,32,3,100
65066801,61,21,60,19,59,29,11,0,79,31,69,60,78,11,60,0,70,10,0,0,100,78,20,70,41,91,100,12,79,0,30,29,70,89,72,0,89,89,90,0,80,0,0,1,90,91,60,9,48,80,81,31,60,0,0,70,19,71,100,100
65066901,68,35,44,6,68,54,43,6,73,66,22,10,91,0,30,0,53,0,5,0,96,92,0,0,41,39,46,54,46,43,53,61,61,78,0,4,58,22,63,11,60,8,46,5,67,69,9,37,61,20,43,40,55,18,53,18,30,48,53,64
65067001,77,76,91,61,75,10,60,60,95,59,72,20,70,20,66,0,74,0,0,0,90,69,0,65,54,56,46,58,66,0,56,58,78,78,0,67,67,42,56,17,65,0,0,0,84,68,0,71,33,31,0,53,35,0,55,31,24,24,22,100
65067101,100,50,69,11,89,20,0,0,100,100,0,31,49,30,60,71,60,0,69,61,100,100,0,59,69,50,59,41,60,10,49,0,70,89,0,60,59,21,50,16,60,0,19,0,20,41,0,89,65,35,48,58,62,24,59,36,26,35,29,59
65067201,80,68,70,11,82,16,20,25,82,67,67,57,61,58,55,11,41,0,21,11,75,66,15,64,54,80,60,35,47,6,20,58,83,92,17,31,62,46,30,18,56,16,16,8,59,46,17,56,61,32,20,25,54,3,25,15,59,57,19,72
65067301,60,82,81,77,60,74,62,64,42,66,100,80,68,8,0,1,54,0,0,0,37,25,0,78,20,87,63,80,34,3,14,86,71,89,22,4,16,6,0,34,21,0,0,27,0,2,0,99,14,85,0,77,1,0,16,71,0,0,59,90
65067401,59,68,78,57,52,75,58,41,90,53,53,40,66,58,55,20,64,0,43,30,88,100,10,9,27,43,53,80,55,0,41,81,95,93,4,6,57,56,43,49,58,0,43,62,80,76,11,43,70,58,53,45,56,0,47,46,71,47,9,41
65067501,81,70,70,43,78,40,39,61,90,68,71,40,81,41,59,0,69,9,20,1,61,71,19,52,40,70,37,68,61,22,57,59,82,79,6,12,70,28,56,22,55,15,26,32,71,70,5,31,71,28,49,12,62,19,21,49,61,61,10,44
65067601,79,89,80,21,90,79,20,20,70,31,69,39,69,20,69,21,60,0,0,0,60,80,29,89,41,31,50,62,38,33,41,66,72,32,74,37,70,32,60,28,68,7,3,57,66,31,75,61,75,26,78,23,75,8,20,0,21,17,89,80
65067701,71,51,61,39,76,20,31,20,66,56,63,61,75,65,71,0,70,11,0,0,59,70,5,70,49,31,30,46,66,13,21,36,11,22,63,78,72,61,54,21,71,13,8,21,52,58,56,55,59,50,44,54,63,18,47,55,17,45,58,61
65067801,93,19,79,12,82,37,20,23,71,69,75,67,86,13,11,0,63,0,0,0,40,70,0,73,43,60,0,89,15,0,0,80,65,43,0,81,59,6,14,0,60,0,0,0,39,26,0,81,28,60,27,57,23,0,0,45,0,30,0,82
65067901,79,69,90,0,80,9,9,1,79,89,20,19,90,90,100,0,80,1,1,1,99,99,0,0,39,91,20,29,51,0,1,99,98,99,0,0,20,80,0,100,20,0,1,98,21,29,1,78,69,52,57,1,70,1,1,0,84,85,2,0
65068001,80,30,70,40,80,21,30,20,79,70,40,40,60,30,30,10,80,0,10,11,61,70,0,40,60,60,30,70,30,10,10,70,40,70,60,11,40,40,20,40,30,0,40,60,41,31,60,40,70,20,31,11,50,0,10,0,31,40,20,60
65068101,30,30,40,41,40,60,59,60,70,70,50,59,59,40,70,41,50,41,45,40,90,89,41,58,42,59,57,45,35,56,40,65,77,70,26,20,68,67,67,56,57,40,31,37,63,70,55,12,53,34,34,47,48,35,46,44,27,30,39,91
65068201,85,22,61,0,87,0,1,2,100,80,25,0,99,1,61,0,100,0,0,0,100,100,0,47,31,59,48,53,48,0,0,52,100,97,0,0,69,19,59,0,59,0,1,0,97,92,0,21,71,25,54,18,74,0,19,16,77,80,0,75
65068301,90,31,92,20,88,21,11,21,79,88,61,30,80,42,82,10,89,2,0,3,88,79,2,41,61,62,40,58,62,1,21,41,64,72,12,59,86,34,61,10,77,2,3,14,76,68,16,43,81,63,31,41,70,5,0,60,21,80,71,90
65068401,71,69,83,37,80,35,20,64,73,33,91,67,54,24,70,0,65,0,0,0,100,93,29,68,16,88,65,78,57,0,66,78,86,99,93,24,51,7,17,46,38,0,0,10,32,24,16,87,48,10,10,0,40,21,22,0,18,7,7,93
65068501,89,10,100,0,100,0,0,0,79,91,11,0,81,10,89,0,89,0,0,0,90,98,0,0,41,11,39,39,79,0,39,70,100,100,0,0,11,88,1,98,10,0,78,100,91,90,10,1,80,20,11,90,40,0,68,19,98,70,9,70
65068601,73,19,55,14,75,22,32,0,17,44,11,32,73,0,60,0,64,0,13,0,85,73,11,71,80,77,68,10,78,24,1,37,83,77,26,25,44,20,9,56,33,33,32,56,25,22,57,38,48,14,2,12,48,31,14,2,60,53,60,70
65068701,90,60,90,26,93,9,0,39,90,56,46,25,70,40,72,12,74,0,0,0,100,72,9,0,65,42,73,4,54,5,2,3,92,72,2,17,56,40,56,12,79,0,0,7,73,78,0,65,56,45,32,22,45,0,0,44,14,24,0,78
65068801,74,19,34,10,76,30,11,6,89,67,91,55,75,26,31,3,69,3,3,0,76,70,3,60,80,80,74,73,77,10,19,11,81,80,11,12,8,46,31,70,10,61,77,71,10,92,84,80,31,25,20,12,42,15,44,11,15,37,29,79
