bibkey,paper,task,subject,gender,age,choice,r,country
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1158,1,65,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1159,1,60,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1160,1,52,2,0.08695652173913043,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1161,1,61,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1162,0,64,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1163,0,60,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1164,0,44,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1165,0,33,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1166,0,68,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1167,0,46,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1168,1,28,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1169,0,31,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1170,0,50,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1171,0,58,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1172,0,27,15,1.5,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1173,1,45,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1174,1,61,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1175,1,62,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1176,1,58,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1177,0,53,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1178,1,65,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1179,1,43,14,1.2727272727272727,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1180,0,26,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1181,0,27,15,1.5,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1182,0,23,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1183,1,60,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1184,0,66,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1185,1,57,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1186,0,55,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1187,0,20,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1188,1,45,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1189,0,22,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1190,0,62,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1191,0,18,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1192,1,49,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1193,1,64,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1194,1,58,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1195,1,51,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1196,0,54,15,1.5,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1197,1,28,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1198,0,40,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1199,1,48,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1200,0,72,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1201,1,60,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1202,1,61,15,1.5,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1203,1,66,14,1.2727272727272727,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1204,0,26,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1205,0,62,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1206,1,49,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1207,0,63,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1208,0,31,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1209,0,72,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1210,0,75,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1211,0,28,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1212,0,55,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1213,0,50,3,0.13636363636363635,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1214,0,42,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1215,1,61,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1216,0,59,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1217,0,38,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1218,1,48,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1219,0,59,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1220,0,72,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1221,0,56,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1222,1,68,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1223,0,37,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1224,1,77,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1225,0,57,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1226,0,67,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1227,1,53,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1228,1,50,16,1.7777777777777777,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1229,1,29,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1230,0,20,0,0,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1231,1,63,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1232,1,59,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1233,0,33,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1234,0,36,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1235,0,71,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1236,1,54,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1237,0,58,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1238,1,67,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1239,0,21,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1240,0,57,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1241,0,45,18,2.5714285714285716,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1242,1,63,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1243,1,54,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1244,1,56,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1245,1,56,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1246,1,32,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1247,0,38,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1248,0,58,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1249,0,39,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1250,1,39,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1251,1,65,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1252,0,68,1,0.041666666666666664,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1253,1,35,20,4,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1254,0,37,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1255,1,67,1,0.041666666666666664,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1256,0,56,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1257,0,64,14,1.2727272727272727,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1258,1,58,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1259,1,34,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1260,1,61,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1261,0,59,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1262,0,31,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1263,0,56,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1264,0,39,1,0.041666666666666664,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1265,1,55,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1266,1,50,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1267,0,20,1,0.041666666666666664,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1268,1,18,0,0,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1269,1,66,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1270,1,19,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1271,0,51,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1272,0,66,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1273,0,62,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1274,1,60,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1275,1,53,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1276,1,54,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1277,0,43,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1278,0,35,25,10,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1279,0,56,1,0.041666666666666664,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1280,1,60,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1281,1,67,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1282,0,64,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1283,1,53,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1284,0,72,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1285,0,31,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1286,0,52,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1287,0,30,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1288,0,70,3,0.13636363636363635,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1289,1,60,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1290,1,52,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1291,1,60,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1292,0,41,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1293,1,61,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1294,0,59,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1295,0,41,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1296,0,47,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1297,1,50,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1298,0,30,24,24,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1299,0,20,14,1.2727272727272727,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1300,1,55,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1301,1,45,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1302,0,22,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1303,1,59,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1304,1,56,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1305,1,62,21,5.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1306,0,42,16,1.7777777777777777,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1307,0,54,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1308,0,46,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1309,0,48,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1310,0,69,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1311,0,66,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1312,0,74,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1313,0,18,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1314,0,25,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1315,0,40,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1316,1,57,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1317,0,37,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1318,0,68,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1319,1,58,18,2.5714285714285716,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1321,1,44,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1322,0,20,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1323,0,49,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1324,0,57,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1325,0,41,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1326,0,65,15,1.5,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1327,1,60,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1328,1,65,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1329,1,43,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1330,1,52,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1331,1,45,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1332,0,29,1,0.041666666666666664,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1333,1,57,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1334,0,61,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1335,0,64,0,0,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1336,0,56,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1337,0,46,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1338,0,59,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1339,0,37,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1340,1,67,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1341,1,50,2,0.08695652173913043,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1342,0,48,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1343,0,57,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1344,1,76,2,0.08695652173913043,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1345,0,40,15,1.5,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1347,0,46,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1348,0,32,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1349,0,35,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1350,0,55,24,24,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1351,0,38,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1352,1,68,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1353,0,52,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1354,0,38,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1355,1,69,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1356,1,64,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1357,1,64,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1358,0,65,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1359,1,58,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1360,1,58,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1361,0,64,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1362,0,50,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1363,0,37,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1364,1,41,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1365,1,65,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1366,0,40,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1367,0,56,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1368,1,59,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1369,1,66,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1370,1,60,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1371,0,51,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1372,0,44,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1373,1,22,16,1.7777777777777777,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1374,0,26,15,1.5,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1375,0,59,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1376,0,27,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1377,1,45,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1378,0,65,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1379,0,68,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1380,0,70,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1381,1,73,3,0.13636363636363635,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1382,0,28,16,1.7777777777777777,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1383,0,31,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1384,0,35,25,10,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1385,1,77,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1386,1,54,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1387,1,58,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1388,0,58,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1389,0,41,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1390,0,66,2,0.08695652173913043,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1391,0,46,0,0,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1392,0,49,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1393,1,29,0,0,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1394,0,61,5,0.25,United Kingdom
