"partid","location","gamble_lab","domain","gamble_ind","rt_decision","H","R","decision"
68034301,"Basel","he04_6","gain",5,14732,1,1,"A"
68034301,"Basel","he04_5","gain",6,7657,1,1,"A"
68034301,"Basel","he04_2inv","loss",7,9984,0,1,"B"
68034301,"Basel","he04_3","loss",8,3983,0,1,"B"
68034401,"Basel","he04_6inv","loss",1,15092,0,1,"B"
68034401,"Basel","he04_3","loss",2,6597,0,1,"B"
68034401,"Basel","he04_6","gain",3,7552,0,0,"B"
68034401,"Basel","he04_2","gain",4,14162,1,1,"A"
68034401,"Basel","he04_2inv","loss",5,5580,1,0,"A"
68034401,"Basel","he04_4","loss",6,9674,0,1,"B"
68034401,"Basel","he04_1","gain",7,6185,0,0,"B"
68034401,"Basel","he04_5","gain",8,6649,1,1,"A"
68034801,"Basel","he04_2","gain",1,14118,0,0,"B"
68034801,"Basel","he04_1","gain",2,6758,1,1,"A"
68034801,"Basel","he04_3","loss",3,9426,0,1,"B"
68034801,"Basel","he04_2inv","loss",4,18710,0,1,"B"
68034801,"Basel","he04_5","gain",5,13238,1,1,"A"
68034801,"Basel","he04_6","gain",6,16931,0,0,"B"
68034801,"Basel","he04_4","loss",7,12270,0,1,"B"
68034801,"Basel","he04_6inv","loss",8,12801,0,1,"B"
68034901,"Basel","he04_5","gain",1,6454,0,0,"B"
68034901,"Basel","he04_6inv","loss",2,7172,1,0,"A"
68034901,"Basel","he04_1","gain",3,11861,1,1,"A"
68034901,"Basel","he04_6","gain",4,6695,1,1,"A"
68034901,"Basel","he04_2inv","loss",5,8673,0,1,"B"
68034901,"Basel","he04_2","gain",6,15001,0,0,"B"
68034901,"Basel","he04_3","loss",7,8709,1,0,"A"
68034901,"Basel","he04_4","loss",8,5607,0,1,"B"
68035001,"Basel","he04_5","gain",1,9539,0,0,"B"
68035001,"Basel","he04_2","gain",2,13611,0,0,"B"
68035001,"Basel","he04_6","gain",3,8352,0,0,"B"
68035001,"Basel","he04_1","gain",4,10930,0,0,"B"
68035001,"Basel","he04_6inv","loss",5,17021,1,0,"A"
68035001,"Basel","he04_3","loss",6,8342,1,0,"A"
68035001,"Basel","he04_4","loss",7,10469,0,1,"B"
68035001,"Basel","he04_2inv","loss",8,9666,0,1,"B"
68035101,"Basel","he04_5","gain",1,16825,0,0,"B"
68035101,"Basel","he04_1","gain",2,9286,0,0,"B"
68035101,"Basel","he04_6","gain",3,18844,1,1,"A"
68035101,"Basel","he04_6inv","loss",4,16253,0,1,"B"
68035101,"Basel","he04_2","gain",5,7244,1,1,"A"
68035101,"Basel","he04_4","loss",6,8873,0,1,"B"
68035101,"Basel","he04_3","loss",7,15871,0,1,"B"
68035101,"Basel","he04_2inv","loss",8,13770,0,1,"B"
68035301,"Basel","he04_4","loss",1,9280,0,1,"B"
68035301,"Basel","he04_1","gain",2,11768,1,1,"A"
68035301,"Basel","he04_5","gain",3,2609,1,1,"A"
68035301,"Basel","he04_6","gain",4,4969,0,0,"B"
68035301,"Basel","he04_2inv","loss",5,9966,1,0,"A"
68035301,"Basel","he04_3","loss",6,21094,1,0,"A"
68035301,"Basel","he04_2","gain",7,23299,1,1,"A"
68035301,"Basel","he04_6inv","loss",8,6296,0,1,"B"
68035501,"Basel","he04_6","gain",1,18998,0,0,"B"
68035501,"Basel","he04_2","gain",2,8204,0,0,"B"
68035501,"Basel","he04_1","gain",3,6257,0,0,"B"
68035501,"Basel","he04_6inv","loss",4,12745,1,0,"A"
68035501,"Basel","he04_2inv","loss",5,8585,0,1,"B"
68035501,"Basel","he04_3","loss",6,4908,0,1,"B"
68035501,"Basel","he04_4","loss",7,5788,0,1,"B"
68035501,"Basel","he04_5","gain",8,3284,0,0,"B"
68035601,"Basel","he04_3","loss",1,10734,0,1,"B"
68035601,"Basel","he04_6","gain",2,16369,1,1,"A"
68035601,"Basel","he04_1","gain",3,5400,0,0,"B"
68035601,"Basel","he04_2inv","loss",4,7606,1,0,"A"
68035601,"Basel","he04_4","loss",5,7022,0,1,"B"
68035601,"Basel","he04_5","gain",6,10695,1,1,"A"
68035601,"Basel","he04_6inv","loss",7,6889,1,0,"A"
68035601,"Basel","he04_2","gain",8,10256,1,1,"A"
68035701,"Basel","he04_4","loss",1,13290,0,1,"B"
68035701,"Basel","he04_5","gain",2,6756,0,0,"B"
68035701,"Basel","he04_2inv","loss",3,8956,0,1,"B"
68035701,"Basel","he04_3","loss",4,12257,0,1,"B"
68035701,"Basel","he04_1","gain",5,6580,0,0,"B"
68035701,"Basel","he04_6","gain",6,14696,0,0,"B"
68035701,"Basel","he04_6inv","loss",7,8740,0,1,"B"
68035701,"Basel","he04_2","gain",8,11677,0,0,"B"
68035801,"Basel","he04_6inv","loss",1,17225,0,1,"B"
68035801,"Basel","he04_1","gain",2,4546,0,0,"B"
68035801,"Basel","he04_5","gain",3,9058,0,0,"B"
68035801,"Basel","he04_2","gain",4,15026,1,1,"A"
68035801,"Basel","he04_3","loss",5,6160,0,1,"B"
68035801,"Basel","he04_2inv","loss",6,5958,1,0,"A"
68035801,"Basel","he04_4","loss",7,12748,0,1,"B"
68035801,"Basel","he04_6","gain",8,10052,0,0,"B"
68035901,"Basel","he04_6","gain",1,16351,0,0,"B"
68035901,"Basel","he04_2","gain",2,6822,1,1,"A"
68035901,"Basel","he04_6inv","loss",3,3565,1,0,"A"
68035901,"Basel","he04_3","loss",4,11268,0,1,"B"
68035901,"Basel","he04_5","gain",5,4558,0,0,"B"
68035901,"Basel","he04_1","gain",6,2472,1,1,"A"
68035901,"Basel","he04_4","loss",7,6797,1,0,"A"
68035901,"Basel","he04_2inv","loss",8,6256,0,1,"B"
68036101,"Basel","he04_3","loss",1,11138,0,1,"B"
68036101,"Basel","he04_5","gain",2,12177,0,0,"B"
68036101,"Basel","he04_1","gain",3,12543,0,0,"B"
68036101,"Basel","he04_6inv","loss",4,17861,0,1,"B"
68036101,"Basel","he04_2inv","loss",5,9234,1,0,"A"
68036101,"Basel","he04_4","loss",6,19347,1,0,"A"
68036101,"Basel","he04_6","gain",7,8140,1,1,"A"
68036101,"Basel","he04_2","gain",8,7900,1,1,"A"
68036201,"Basel","he04_1","gain",1,5662,1,1,"A"
68036201,"Basel","he04_2","gain",2,7671,1,1,"A"
68036201,"Basel","he04_6","gain",3,18291,0,0,"B"
68036201,"Basel","he04_4","loss",4,6017,0,1,"B"
68036201,"Basel","he04_3","loss",5,2551,1,0,"A"
68036201,"Basel","he04_6inv","loss",6,4371,1,0,"A"
68036201,"Basel","he04_2inv","loss",7,4722,0,1,"B"
68036201,"Basel","he04_5","gain",8,9846,0,0,"B"
68036301,"Basel","he04_6inv","loss",1,22774,0,1,"B"
68036301,"Basel","he04_5","gain",2,9696,0,0,"B"
68036301,"Basel","he04_6","gain",3,8269,0,0,"B"
68036301,"Basel","he04_2","gain",4,7753,1,1,"A"
68036301,"Basel","he04_1","gain",5,6538,0,0,"B"
68036301,"Basel","he04_4","loss",6,7922,0,1,"B"
68036301,"Basel","he04_3","loss",7,19679,1,0,"A"
68036301,"Basel","he04_2inv","loss",8,7138,1,0,"A"
68036501,"Basel","he04_3","loss",1,3784,0,1,"B"
68036501,"Basel","he04_2inv","loss",2,7412,1,0,"A"
68036501,"Basel","he04_6","gain",3,6989,0,0,"B"
68036501,"Basel","he04_4","loss",4,7576,0,1,"B"
68036501,"Basel","he04_2","gain",5,8648,1,1,"A"
68036501,"Basel","he04_5","gain",6,6261,0,0,"B"
68036501,"Basel","he04_6inv","loss",7,13790,0,1,"B"
68036501,"Basel","he04_1","gain",8,5986,0,0,"B"
68036601,"Basel","he04_4","loss",1,9621,1,0,"A"
68036601,"Basel","he04_3","loss",2,11646,0,1,"B"
68036601,"Basel","he04_2inv","loss",3,7979,1,0,"A"
68036601,"Basel","he04_6inv","loss",4,6840,0,1,"B"
68036601,"Basel","he04_2","gain",5,5771,1,1,"A"
68036601,"Basel","he04_5","gain",6,6553,0,0,"B"
68036601,"Basel","he04_1","gain",7,4006,1,1,"A"
68036601,"Basel","he04_6","gain",8,10783,0,0,"B"
68036701,"Basel","he04_1","gain",1,4998,0,0,"B"
68036701,"Basel","he04_5","gain",2,9669,0,0,"B"
68036701,"Basel","he04_3","loss",3,9289,0,1,"B"
68036701,"Basel","he04_2inv","loss",4,10018,1,0,"A"
68036701,"Basel","he04_4","loss",5,7110,0,1,"B"
68036701,"Basel","he04_2","gain",6,5710,0,0,"B"
68036701,"Basel","he04_6","gain",7,5135,1,1,"A"
68036701,"Basel","he04_6inv","loss",8,8954,1,0,"A"
68036801,"Basel","he04_6","gain",1,6436,0,0,"B"
68036801,"Basel","he04_1","gain",2,6748,0,0,"B"
68036801,"Basel","he04_3","loss",3,8907,1,0,"A"
68036801,"Basel","he04_6inv","loss",4,12812,1,0,"A"
68036801,"Basel","he04_4","loss",5,11578,0,1,"B"
68036801,"Basel","he04_2","gain",6,9580,0,0,"B"
68036801,"Basel","he04_2inv","loss",7,18095,0,1,"B"
68036801,"Basel","he04_5","gain",8,9412,1,1,"A"
68036901,"Basel","he04_6inv","loss",1,8380,1,0,"A"
68036901,"Basel","he04_4","loss",2,4642,0,1,"B"
68036901,"Basel","he04_3","loss",3,4703,0,1,"B"
68036901,"Basel","he04_2inv","loss",4,6037,1,0,"A"
68036901,"Basel","he04_6","gain",5,5997,1,1,"A"
68036901,"Basel","he04_5","gain",6,3235,0,0,"B"
68036901,"Basel","he04_1","gain",7,3615,0,0,"B"
68036901,"Basel","he04_2","gain",8,4708,1,1,"A"
68037001,"Basel","he04_4","loss",1,30169,1,0,"A"
68037001,"Basel","he04_1","gain",2,13422,0,0,"B"
68037001,"Basel","he04_6","gain",3,11680,0,0,"B"
68037001,"Basel","he04_2","gain",4,37616,1,1,"A"
68037001,"Basel","he04_2inv","loss",5,18478,1,0,"A"
68037001,"Basel","he04_6inv","loss",6,12525,1,0,"A"
68037001,"Basel","he04_5","gain",7,13626,0,0,"B"
68037001,"Basel","he04_3","loss",8,8358,1,0,"A"
68037101,"Basel","he04_2","gain",1,71217,0,0,"B"
68037101,"Basel","he04_1","gain",2,12733,0,0,"B"
68037101,"Basel","he04_6inv","loss",3,12005,0,1,"B"
68037101,"Basel","he04_5","gain",4,23449,1,1,"A"
68037101,"Basel","he04_4","loss",5,11148,0,1,"B"
68037101,"Basel","he04_3","loss",6,54641,1,0,"A"
68037101,"Basel","he04_6","gain",7,11022,1,1,"A"
68037101,"Basel","he04_2inv","loss",8,14187,0,1,"B"
68037301,"Basel","he04_5","gain",1,6968,0,0,"B"
68037301,"Basel","he04_6inv","loss",2,16710,1,0,"A"
68037301,"Basel","he04_6","gain",3,23684,0,0,"B"
68037301,"Basel","he04_2inv","loss",4,14179,0,1,"B"
68037301,"Basel","he04_2","gain",5,7642,0,0,"B"
68037301,"Basel","he04_3","loss",6,5650,1,0,"A"
68037301,"Basel","he04_1","gain",7,6812,1,1,"A"
68037301,"Basel","he04_4","loss",8,10922,1,0,"A"
68037401,"Basel","he04_1","gain",1,8384,1,1,"A"
68037401,"Basel","he04_5","gain",2,12727,1,1,"A"
68037401,"Basel","he04_2","gain",3,5467,0,0,"B"
68037401,"Basel","he04_3","loss",4,5092,1,0,"A"
68037401,"Basel","he04_2inv","loss",5,5019,1,0,"A"
68037401,"Basel","he04_6","gain",6,8436,0,0,"B"
68037401,"Basel","he04_4","loss",7,10609,0,1,"B"
68037401,"Basel","he04_6inv","loss",8,8954,1,0,"A"
68037501,"Basel","he04_3","loss",1,9520,0,1,"B"
68037501,"Basel","he04_6","gain",2,5014,0,0,"B"
68037501,"Basel","he04_4","loss",3,6656,1,0,"A"
68037501,"Basel","he04_2","gain",4,12570,1,1,"A"
68037501,"Basel","he04_2","gain",5,12652,1,1,"A"
68037501,"Basel","he04_6inv","loss",6,4151,0,1,"B"
68037501,"Basel","he04_1","gain",7,18221,1,1,"A"
68037501,"Basel","he04_2inv","loss",8,8719,0,1,"B"
68037601,"Basel","he04_2","gain",1,9546,0,0,"B"
68037601,"Basel","he04_6","gain",2,8417,0,0,"B"
68037601,"Basel","he04_3","loss",3,6996,1,0,"A"
68037601,"Basel","he04_2inv","loss",4,5225,1,0,"A"
68037601,"Basel","he04_4","loss",5,7979,0,1,"B"
68037601,"Basel","he04_5","gain",6,5043,1,1,"A"
68037601,"Basel","he04_1","gain",7,4830,0,0,"B"
68037601,"Basel","he04_6inv","loss",8,9971,1,0,"A"
68037701,"Basel","he04_2inv","loss",1,14218,0,1,"B"
68037701,"Basel","he04_5","gain",2,9352,1,1,"A"
68037701,"Basel","he04_4","loss",3,4089,0,1,"B"
68037701,"Basel","he04_6","gain",4,4267,0,0,"B"
68037701,"Basel","he04_6inv","loss",5,10974,0,1,"B"
68037701,"Basel","he04_2","gain",6,4754,1,1,"A"
68037701,"Basel","he04_1","gain",7,2812,0,0,"B"
68037701,"Basel","he04_3","loss",8,2827,1,0,"A"
68037801,"Basel","he04_6inv","loss",1,9901,0,1,"B"
68037801,"Basel","he04_3","loss",2,7928,0,1,"B"
68037801,"Basel","he04_1","gain",3,8438,1,1,"A"
68037801,"Basel","he04_6","gain",4,9134,0,0,"B"
68037801,"Basel","he04_2inv","loss",5,6334,1,0,"A"
68037801,"Basel","he04_5","gain",6,3184,0,0,"B"
68037801,"Basel","he04_2","gain",7,5159,0,0,"B"
68037801,"Basel","he04_4","loss",8,7852,0,1,"B"
68037901,"Basel","he04_5","gain",1,36492,1,1,"A"
68037901,"Basel","he04_6inv","loss",2,23708,0,1,"B"
68037901,"Basel","he04_2","gain",3,17806,1,1,"A"
68037901,"Basel","he04_1","gain",4,43135,0,0,"B"
68037901,"Basel","he04_3","loss",5,18491,1,0,"A"
68037901,"Basel","he04_4","loss",6,16015,1,0,"A"
68037901,"Basel","he04_2inv","loss",7,27720,1,0,"A"
68037901,"Basel","he04_6","gain",8,49721,1,1,"A"
68038001,"Basel","he04_5","gain",1,8063,0,0,"B"
68038001,"Basel","he04_1","gain",2,8135,0,0,"B"
68038001,"Basel","he04_2inv","loss",3,8749,0,1,"B"
68038001,"Basel","he04_4","loss",4,11262,0,1,"B"
68038001,"Basel","he04_3","loss",5,10350,0,1,"B"
68038001,"Basel","he04_6inv","loss",6,7320,1,0,"A"
68038001,"Basel","he04_2","gain",7,6634,1,1,"A"
68038001,"Basel","he04_6","gain",8,5944,1,1,"A"
68038101,"Basel","he04_6inv","loss",1,30464,1,0,"A"
68038101,"Basel","he04_1","gain",2,21933,1,1,"A"
68038101,"Basel","he04_6","gain",3,38601,1,1,"A"
68038101,"Basel","he04_2","gain",4,24302,1,1,"A"
68038101,"Basel","he04_2inv","loss",5,16663,1,0,"A"
68038101,"Basel","he04_4","loss",6,16843,1,0,"A"
68038101,"Basel","he04_5","gain",7,8058,1,1,"A"
68038101,"Basel","he04_3","loss",8,17016,1,0,"A"
68038201,"Basel","he04_6inv","loss",1,14069,1,0,"A"
68038201,"Basel","he04_2","gain",2,7735,1,1,"A"
68038201,"Basel","he04_5","gain",3,8128,0,0,"B"
68038201,"Basel","he04_1","gain",4,6268,1,1,"A"
68038201,"Basel","he04_3","loss",5,34520,1,0,"A"
68038201,"Basel","he04_6","gain",6,8273,1,1,"A"
68038201,"Basel","he04_2inv","loss",7,9462,0,1,"B"
68038201,"Basel","he04_4","loss",8,16197,0,1,"B"
68038301,"Basel","he04_4","loss",1,8731,0,1,"B"
68038301,"Basel","he04_2","gain",2,9166,0,0,"B"
68038301,"Basel","he04_6inv","loss",3,9384,0,1,"B"
68038301,"Basel","he04_3","loss",4,9421,0,1,"B"
68038301,"Basel","he04_5","gain",5,6517,0,0,"B"
68038301,"Basel","he04_1","gain",6,4322,0,0,"B"
68038301,"Basel","he04_2inv","loss",7,6298,0,1,"B"
68038301,"Basel","he04_6","gain",8,9113,1,1,"A"
68038401,"Basel","he04_6","gain",1,9001,0,0,"B"
68038401,"Basel","he04_3","loss",2,7859,1,0,"A"
68038401,"Basel","he04_2","gain",3,4199,0,0,"B"
68038401,"Basel","he04_4","loss",4,7403,1,0,"A"
68038401,"Basel","he04_1","gain",5,3634,0,0,"B"
68038401,"Basel","he04_2inv","loss",6,7090,0,1,"B"
68038401,"Basel","he04_5","gain",7,3368,1,1,"A"
68038401,"Basel","he04_6inv","loss",8,5992,0,1,"B"
68038501,"Basel","he04_6inv","loss",1,6036,0,1,"B"
68038501,"Basel","he04_5","gain",2,2325,0,0,"B"
68038501,"Basel","he04_1","gain",3,1584,0,0,"B"
68038501,"Basel","he04_4","loss",4,1224,1,0,"A"
68038501,"Basel","he04_2","gain",5,2193,0,0,"B"
68038501,"Basel","he04_3","loss",6,799,1,0,"A"
68038501,"Basel","he04_6","gain",7,620,1,1,"A"
68038501,"Basel","he04_2inv","loss",8,592,1,0,"A"
68038601,"Basel","he04_6inv","loss",1,27166,1,0,"A"
68038601,"Basel","he04_3","loss",2,9597,0,1,"B"
68038601,"Basel","he04_5","gain",3,10503,0,0,"B"
68038601,"Basel","he04_6","gain",4,8521,1,1,"A"
68038601,"Basel","he04_2inv","loss",5,17031,0,1,"B"
68038601,"Basel","he04_2","gain",6,18360,1,1,"A"
68038601,"Basel","he04_4","loss",7,11759,0,1,"B"
68038601,"Basel","he04_1","gain",8,3574,0,0,"B"
68038701,"Basel","he04_2","gain",1,9421,1,1,"A"
68038701,"Basel","he04_6","gain",2,12414,0,0,"B"
68038701,"Basel","he04_4","loss",3,6811,0,1,"B"
68038701,"Basel","he04_2inv","loss",4,8290,1,0,"A"
68038701,"Basel","he04_3","loss",5,5611,1,0,"A"
68038701,"Basel","he04_1","gain",6,4681,1,1,"A"
68038701,"Basel","he04_6inv","loss",7,5141,1,0,"A"
68038701,"Basel","he04_5","gain",8,9645,1,1,"A"
68038801,"Basel","he04_2inv","loss",1,11242,1,0,"A"
68038801,"Basel","he04_6inv","loss",2,7551,0,1,"B"
68038801,"Basel","he04_2","gain",3,4906,1,1,"A"
68038801,"Basel","he04_6","gain",4,8941,1,1,"A"
68038801,"Basel","he04_5","gain",5,4324,1,1,"A"
68038801,"Basel","he04_1","gain",6,3385,0,0,"B"
68038801,"Basel","he04_4","loss",7,4586,0,1,"B"
68038801,"Basel","he04_3","loss",8,10316,1,0,"A"
68038901,"Basel","he04_2inv","loss",1,8763,1,0,"A"
68038901,"Basel","he04_6","gain",2,12186,1,1,"A"
68038901,"Basel","he04_5","gain",3,10016,0,0,"B"
68038901,"Basel","he04_1","gain",4,7619,0,0,"B"
68038901,"Basel","he04_4","loss",5,9736,0,1,"B"
68038901,"Basel","he04_3","loss",6,10030,0,1,"B"
68038901,"Basel","he04_6inv","loss",7,11578,0,1,"B"
68038901,"Basel","he04_2","gain",8,7665,1,1,"A"
68039001,"Basel","he04_2","gain",1,35981,1,1,"A"
68039001,"Basel","he04_4","loss",2,15802,1,0,"A"
68039001,"Basel","he04_1","gain",3,24981,0,0,"B"
68039001,"Basel","he04_6","gain",4,31056,0,0,"B"
68039001,"Basel","he04_2inv","loss",5,37290,0,1,"B"
68039001,"Basel","he04_3","loss",6,8014,1,0,"A"
68039001,"Basel","he04_6inv","loss",7,14009,1,0,"A"
68039001,"Basel","he04_5","gain",8,12339,1,1,"A"
68039101,"Basel","he04_2inv","loss",1,12014,0,1,"B"
68039101,"Basel","he04_6inv","loss",2,6759,0,1,"B"
68039101,"Basel","he04_2","gain",3,7360,0,0,"B"
68039101,"Basel","he04_5","gain",4,8218,1,1,"A"
68039101,"Basel","he04_4","loss",5,9063,0,1,"B"
68039101,"Basel","he04_6","gain",6,4511,1,1,"A"
68039101,"Basel","he04_3","loss",7,6352,1,0,"A"
68039101,"Basel","he04_1","gain",8,2801,0,0,"B"
68039201,"Basel","he04_1","gain",1,11378,0,0,"B"
68039201,"Basel","he04_5","gain",2,22601,1,1,"A"
68039201,"Basel","he04_2","gain",3,15115,1,1,"A"
68039201,"Basel","he04_4","loss",4,20684,0,1,"B"
68039201,"Basel","he04_6inv","loss",5,5892,0,1,"B"
68039201,"Basel","he04_2inv","loss",6,10823,1,0,"A"
68039201,"Basel","he04_3","loss",7,4875,0,1,"B"
68039201,"Basel","he04_6","gain",8,13284,0,0,"B"
68039301,"Basel","he04_3","loss",1,9398,1,0,"A"
68039301,"Basel","he04_2inv","loss",2,7266,1,0,"A"
68039301,"Basel","he04_6","gain",3,6715,0,0,"B"
68039301,"Basel","he04_6inv","loss",4,1588,1,0,"A"
68039301,"Basel","he04_4","loss",5,6011,1,0,"A"
68039301,"Basel","he04_5","gain",6,2933,1,1,"A"
68039301,"Basel","he04_1","gain",7,7571,1,1,"A"
68039301,"Basel","he04_2","gain",8,3613,1,1,"A"
68039401,"Basel","he04_1","gain",1,10378,1,1,"A"
68039401,"Basel","he04_6","gain",2,8614,0,0,"B"
68039401,"Basel","he04_2","gain",3,8023,0,0,"B"
68039401,"Basel","he04_3","loss",4,12843,1,0,"A"
68039401,"Basel","he04_2inv","loss",5,9162,1,0,"A"
68039401,"Basel","he04_6inv","loss",6,9998,1,0,"A"
68039401,"Basel","he04_4","loss",7,9453,1,0,"A"
68039401,"Basel","he04_5","gain",8,10936,0,0,"B"
68039501,"Basel","he04_1","gain",1,7006,0,0,"B"
68039501,"Basel","he04_6inv","loss",2,20932,0,1,"B"
68039501,"Basel","he04_2","gain",3,9888,0,0,"B"
68039501,"Basel","he04_5","gain",4,5596,0,0,"B"
68039501,"Basel","he04_3","loss",5,13049,0,1,"B"
68039501,"Basel","he04_2inv","loss",6,11765,0,1,"B"
68039501,"Basel","he04_4","loss",7,8516,0,1,"B"
68039501,"Basel","he04_6","gain",8,4925,1,1,"A"
68039601,"Basel","he04_6inv","loss",1,75582,0,1,"B"
68039601,"Basel","he04_3","loss",2,19330,1,0,"A"
68039601,"Basel","he04_6","gain",3,11975,1,1,"A"
68039601,"Basel","he04_2inv","loss",4,9816,0,1,"B"
68039601,"Basel","he04_1","gain",5,11948,0,0,"B"
68039601,"Basel","he04_2","gain",6,14204,1,1,"A"
68039601,"Basel","he04_4","loss",7,5773,1,0,"A"
68039601,"Basel","he04_5","gain",8,20162,0,0,"B"
68039701,"Basel","he04_1","gain",1,2357,0,0,"B"
68039701,"Basel","he04_3","loss",2,6613,0,1,"B"
68039701,"Basel","he04_2","gain",3,7541,0,0,"B"
68039701,"Basel","he04_2inv","loss",4,6861,1,0,"A"
68039701,"Basel","he04_5","gain",5,3030,1,1,"A"
68039701,"Basel","he04_4","loss",6,9467,0,1,"B"
68039701,"Basel","he04_6","gain",7,6152,0,0,"B"
68039701,"Basel","he04_6inv","loss",8,7386,0,1,"B"
68039801,"Basel","he04_2","gain",1,56103,1,1,"A"
68039801,"Basel","he04_6","gain",2,63481,1,1,"A"
68039801,"Basel","he04_5","gain",3,38864,1,1,"A"
68039801,"Basel","he04_2inv","loss",4,39755,1,0,"A"
68039801,"Basel","he04_4","loss",5,16215,1,0,"A"
68039801,"Basel","he04_6inv","loss",6,47861,1,0,"A"
68039801,"Basel","he04_3","loss",7,18066,1,0,"A"
68039801,"Basel","he04_1","gain",8,18521,1,1,"A"
68039901,"Basel","he04_1","gain",1,7321,0,0,"B"
68039901,"Basel","he04_6","gain",2,9939,1,1,"A"
68039901,"Basel","he04_2","gain",3,6656,1,1,"A"
68039901,"Basel","he04_6inv","loss",4,5839,1,0,"A"
68039901,"Basel","he04_3","loss",5,11762,0,1,"B"
68039901,"Basel","he04_5","gain",6,7713,0,0,"B"
68039901,"Basel","he04_4","loss",7,4256,0,1,"B"
68039901,"Basel","he04_2inv","loss",8,4406,1,0,"A"
68040001,"Basel","he04_6inv","loss",1,10693,0,1,"B"
68040001,"Basel","he04_1","gain",2,13022,0,0,"B"
68040001,"Basel","he04_5","gain",3,16716,1,1,"A"
68040001,"Basel","he04_3","loss",4,17904,1,0,"A"
68040001,"Basel","he04_6","gain",5,49646,1,1,"A"
68040001,"Basel","he04_2inv","loss",6,9737,0,1,"B"
68040001,"Basel","he04_4","loss",7,7716,1,0,"A"
68040001,"Basel","he04_2","gain",8,12077,0,0,"B"
68040301,"Basel","he04_2","gain",1,10042,0,0,"B"
68040301,"Basel","he04_5","gain",2,6438,0,0,"B"
68040301,"Basel","he04_6inv","loss",3,7086,1,0,"A"
68040301,"Basel","he04_6","gain",4,23945,0,0,"B"
68040301,"Basel","he04_3","loss",5,11040,0,1,"B"
68040301,"Basel","he04_2inv","loss",6,21559,1,0,"A"
68040301,"Basel","he04_1","gain",7,6544,0,0,"B"
68040301,"Basel","he04_4","loss",8,16580,1,0,"A"
68040501,"Basel","he04_6inv","loss",1,9528,0,1,"B"
68040501,"Basel","he04_6","gain",2,12910,1,1,"A"
68040501,"Basel","he04_2","gain",3,3518,1,1,"A"
68040501,"Basel","he04_2inv","loss",4,4012,0,1,"B"
68040501,"Basel","he04_5","gain",5,7817,1,1,"A"
68040501,"Basel","he04_3","loss",6,5101,0,1,"B"
68040501,"Basel","he04_1","gain",7,4115,1,1,"A"
68040501,"Basel","he04_4","loss",8,8057,0,1,"B"
68040601,"Basel","he04_5","gain",1,11836,0,0,"B"
68040601,"Basel","he04_2","gain",2,7552,1,1,"A"
68040601,"Basel","he04_3","loss",3,20583,1,0,"A"
68040601,"Basel","he04_1","gain",4,3604,0,0,"B"
68040601,"Basel","he04_6","gain",5,16871,1,1,"A"
68040601,"Basel","he04_4","loss",6,11664,0,1,"B"
68040601,"Basel","he04_2inv","loss",7,7267,1,0,"A"
68040601,"Basel","he04_6inv","loss",8,13552,1,0,"A"
68040701,"Basel","he04_2","gain",1,10288,1,1,"A"
68040701,"Basel","he04_3","loss",2,13782,0,1,"B"
68040701,"Basel","he04_2inv","loss",3,13524,0,1,"B"
68040701,"Basel","he04_1","gain",4,5568,0,0,"B"
68040701,"Basel","he04_5","gain",5,5497,0,0,"B"
68040701,"Basel","he04_6inv","loss",6,7728,0,1,"B"
68040701,"Basel","he04_4","loss",7,7903,0,1,"B"
68040701,"Basel","he04_6","gain",8,7415,0,0,"B"
68040801,"Basel","he04_5","gain",1,16131,0,0,"B"
68040801,"Basel","he04_6","gain",2,7089,1,1,"A"
68040801,"Basel","he04_4","loss",3,8725,0,1,"B"
68040801,"Basel","he04_6inv","loss",4,13723,1,0,"A"
68040801,"Basel","he04_1","gain",5,3940,0,0,"B"
68040801,"Basel","he04_2","gain",6,10919,1,1,"A"
68040801,"Basel","he04_2inv","loss",7,10600,0,1,"B"
68040801,"Basel","he04_3","loss",8,6598,1,0,"A"
68040901,"Basel","he04_2","gain",1,12418,1,1,"A"
68040901,"Basel","he04_2inv","loss",2,12193,0,1,"B"
68040901,"Basel","he04_3","loss",3,17868,0,1,"B"
68040901,"Basel","he04_6","gain",4,12289,1,1,"A"
68040901,"Basel","he04_5","gain",5,5527,1,1,"A"
68040901,"Basel","he04_4","loss",6,14905,0,1,"B"
68040901,"Basel","he04_1","gain",7,5935,0,0,"B"
68040901,"Basel","he04_6inv","loss",8,9805,1,0,"A"
68041001,"Basel","he04_6","gain",1,4752,1,1,"A"
68041001,"Basel","he04_2","gain",2,6812,1,1,"A"
68041001,"Basel","he04_4","loss",3,3955,0,1,"B"
68041001,"Basel","he04_3","loss",4,12324,0,1,"B"
68041001,"Basel","he04_6inv","loss",5,3984,1,0,"A"
68041001,"Basel","he04_1","gain",6,4255,0,0,"B"
68041001,"Basel","he04_2inv","loss",7,2979,0,1,"B"
68041001,"Basel","he04_5","gain",8,4201,0,0,"B"
68041301,"Basel","he04_4","loss",1,10718,0,1,"B"
68041301,"Basel","he04_1","gain",2,6581,1,1,"A"
68041301,"Basel","he04_3","loss",3,12517,0,1,"B"
68041301,"Basel","he04_5","gain",4,4833,0,0,"B"
68041301,"Basel","he04_6inv","loss",5,13127,0,1,"B"
